Date,year,month,quarter,day_of_week,day_of_month,month_sin,month_cos,dow_sin,dow_cos,is_post_2019,is_post_2019_transition,days_from_tet,is_low_margin_season,trend_index,is_holiday_302_305,is_holiday_qk,is_christmas,is_partial_year_2012,Revenue,COGS
2021-03-15,2021,3,1,0,15,1.0,6.123233995736766e-17,0.0,1.0,1,1,31,0,3176,0,0,0,0,3654509.31,2866925.36
2021-03-16,2021,3,1,1,16,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1,1,32,0,3177,0,0,0,0,4008350.11,3320217.27
2021-03-17,2021,3,1,2,17,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,1,33,0,3178,0,0,0,0,4400411.89,3480694.63
2021-03-18,2021,3,1,3,18,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,1,34,0,3179,0,0,0,0,5516765.31,4537155.51
2021-03-19,2021,3,1,4,19,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,1,35,0,3180,0,0,0,0,3614457.51,2975958.79
2021-03-20,2021,3,1,5,20,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,1,36,0,3181,0,0,0,0,3232018.55,2766387.35
2021-03-21,2021,3,1,6,21,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,1,37,0,3182,0,0,0,0,2822145.24,2475231.8
2021-03-22,2021,3,1,0,22,1.0,6.123233995736766e-17,0.0,1.0,1,1,38,0,3183,0,0,0,0,3923103.49,3698730.81
2021-03-23,2021,3,1,1,23,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1,1,39,0,3184,0,0,0,0,4222620.69,3768846.71
2021-03-24,2021,3,1,2,24,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,1,40,0,3185,0,0,0,0,4003647.57,3639438.17
2021-03-25,2021,3,1,3,25,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,1,41,0,3186,0,0,0,0,4847687.37,4322456.49
2021-03-26,2021,3,1,4,26,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,1,42,0,3187,0,0,0,0,4034615.27,3623284.41
2021-03-27,2021,3,1,5,27,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,1,43,0,3188,0,0,0,0,3612774.77,3405524.2
2021-03-28,2021,3,1,6,28,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,1,44,0,3189,0,0,0,0,3528929.89,3193051.24
2021-03-29,2021,3,1,0,29,1.0,6.123233995736766e-17,0.0,1.0,1,1,45,0,3190,0,0,0,0,4090090.6,3735223.94
2021-03-30,2021,3,1,1,30,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1,1,46,0,3191,0,0,0,0,10795905.35,9875208.04
2021-03-31,2021,3,1,2,31,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,1,47,0,3192,0,0,0,0,9220320.43,8547874.84
2021-04-01,2021,4,2,3,1,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,1,1,48,0,3193,0,0,0,0,9027075.84,8225391.38
2021-04-02,2021,4,2,4,2,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,1,1,49,0,3194,0,0,0,0,7866035.23,7228630.89
2021-04-03,2021,4,2,5,3,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,1,1,50,0,3195,0,0,0,0,7594752.42,7064149.71
2021-04-04,2021,4,2,6,4,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,1,1,51,0,3196,0,0,0,0,1720555.46,1597615.49
2021-04-05,2021,4,2,0,5,0.8660254037844387,-0.49999999999999983,0.0,1.0,1,1,52,0,3197,0,0,0,0,2665962.66,2489752.36
2021-04-06,2021,4,2,1,6,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,1,1,53,0,3198,0,0,0,0,2627509.32,2395678.58
2021-04-07,2021,4,2,2,7,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,1,1,54,0,3199,0,0,0,0,3504391.02,3200078.0
2021-04-08,2021,4,2,3,8,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,1,1,55,0,3200,0,0,0,0,3026850.22,2768519.33
2021-04-09,2021,4,2,4,9,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,1,1,56,0,3201,0,0,0,0,3110153.27,2714930.73
2021-04-10,2021,4,2,5,10,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,1,1,57,0,3202,0,0,0,0,2505766.01,2142941.81
2021-04-11,2021,4,2,6,11,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,1,1,58,0,3203,0,0,0,0,2755337.37,2528446.54
2021-04-12,2021,4,2,0,12,0.8660254037844387,-0.49999999999999983,0.0,1.0,1,1,59,0,3204,0,0,0,0,3206411.87,3006280.88
2021-04-13,2021,4,2,1,13,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,1,1,60,0,3205,0,0,0,0,3231903.43,2897501.76
2021-04-14,2021,4,2,2,14,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,1,1,61,0,3206,0,0,0,0,5218947.03,4826353.96
2021-04-15,2021,4,2,3,15,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,1,1,62,0,3207,0,0,0,0,4270735.63,3783812.65
2021-04-16,2021,4,2,4,16,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,1,1,63,0,3208,0,0,0,0,3735241.12,3308841.35
2021-04-17,2021,4,2,5,17,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,1,1,64,0,3209,0,0,0,0,3800876.52,3259298.49
2021-04-18,2021,4,2,6,18,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,1,1,65,0,3210,0,0,0,0,4448113.81,3495208.68
2021-04-19,2021,4,2,0,19,0.8660254037844387,-0.49999999999999983,0.0,1.0,1,1,66,0,3211,0,0,0,0,3468512.12,2925337.15
2021-04-20,2021,4,2,1,20,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,1,1,67,0,3212,0,0,0,0,4030055.78,3186833.6
2021-04-21,2021,4,2,2,21,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,1,1,68,0,3213,0,0,0,0,5244905.44,4141247.89
2021-04-22,2021,4,2,3,22,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,1,1,69,0,3214,0,0,0,0,4635126.49,3691630.05
2021-04-23,2021,4,2,4,23,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,1,1,70,0,3215,0,0,0,0,2503702.41,1966755.8
2021-04-24,2021,4,2,5,24,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,1,1,71,0,3216,0,0,0,0,3966260.92,3199689.13
2021-04-25,2021,4,2,6,25,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,1,1,72,0,3217,0,0,0,0,4545990.29,3630097.75
2021-04-26,2021,4,2,0,26,0.8660254037844387,-0.49999999999999983,0.0,1.0,1,1,73,0,3218,0,0,0,0,4718077.11,3814996.18
2021-04-27,2021,4,2,1,27,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,1,1,74,0,3219,0,0,0,0,5303542.87,4355535.28
2021-04-28,2021,4,2,2,28,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,1,1,75,0,3220,0,0,0,0,5606431.49,4335482.99
2021-04-29,2021,4,2,3,29,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,1,1,76,0,3221,0,0,0,0,9535515.05,7714922.63
2021-04-30,2021,4,2,4,30,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,1,1,77,0,3222,1,0,0,0,6962149.33,5622679.65
2021-05-01,2021,5,2,5,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,1,78,0,3223,1,0,0,0,6555221.49,5276005.92
2021-05-02,2021,5,2,6,2,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,1,79,0,3224,0,0,0,0,5301495.07,4383106.98
2021-05-03,2021,5,2,0,3,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,1,80,0,3225,0,0,0,0,3778243.02,3051862.47
2021-05-04,2021,5,2,1,4,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1,1,81,0,3226,0,0,0,0,1930133.97,1605646.92
2021-05-05,2021,5,2,2,5,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,1,82,0,3227,0,0,0,0,2491751.76,1992920.65
2021-05-06,2021,5,2,3,6,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,1,83,0,3228,0,0,0,0,3090364.98,2462408.5
2021-05-07,2021,5,2,4,7,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,1,84,0,3229,0,0,0,0,3099539.75,2583097.98
2021-05-08,2021,5,2,5,8,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,1,85,0,3230,0,0,0,0,2448108.31,2024581.03
2021-05-09,2021,5,2,6,9,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,1,86,0,3231,0,0,0,0,3801718.87,3192875.3
2021-05-10,2021,5,2,0,10,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,1,87,0,3232,0,0,0,0,3546216.71,2807669.46
2021-05-11,2021,5,2,1,11,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1,1,88,0,3233,0,0,0,0,3323078.36,2752138.51
2021-05-12,2021,5,2,2,12,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,1,89,0,3234,0,0,0,0,4782841.68,3847828.01
2021-05-13,2021,5,2,3,13,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,1,90,0,3235,0,0,0,0,5666923.8,4709813.19
2021-05-14,2021,5,2,4,14,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,1,91,0,3236,0,0,0,0,5250104.11,4258778.21
2021-05-15,2021,5,2,5,15,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,1,92,0,3237,0,0,0,0,3858160.76,3146686.62
2021-05-16,2021,5,2,6,16,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,1,93,0,3238,0,0,0,0,3981359.06,3199505.04
2021-05-17,2021,5,2,0,17,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,1,94,0,3239,0,0,0,0,4684806.7,3826508.17
2021-05-18,2021,5,2,1,18,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1,1,95,0,3240,0,0,0,0,3549112.31,2889339.05
2021-05-19,2021,5,2,2,19,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,1,96,0,3241,0,0,0,0,4795038.58,3840346.57
2021-05-20,2021,5,2,3,20,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,1,97,0,3242,0,0,0,0,5057797.75,4088691.43
2021-05-21,2021,5,2,4,21,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,1,98,0,3243,0,0,0,0,5434543.62,4271132.76
2021-05-22,2021,5,2,5,22,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,1,99,0,3244,0,0,0,0,4310539.38,3526722.84
2021-05-23,2021,5,2,6,23,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,1,100,0,3245,0,0,0,0,3846392.54,3086892.89
2021-05-24,2021,5,2,0,24,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,1,101,0,3246,0,0,0,0,3987573.28,3177252.48
2021-05-25,2021,5,2,1,25,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1,1,102,0,3247,0,0,0,0,3822459.48,3142554.15
2021-05-26,2021,5,2,2,26,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,1,103,0,3248,0,0,0,0,4915453.17,4056932.97
2021-05-27,2021,5,2,3,27,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,1,104,0,3249,0,0,0,0,7320510.07,6048379.93
2021-05-28,2021,5,2,4,28,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,1,105,0,3250,0,0,0,0,6925957.27,5561587.62
2021-05-29,2021,5,2,5,29,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,1,106,0,3251,0,0,0,0,4630943.52,3787091.31
2021-05-30,2021,5,2,6,30,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,1,107,0,3252,0,0,0,0,8887935.6,7274840.31
2021-05-31,2021,5,2,0,31,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,1,108,0,3253,0,0,0,0,7996369.9,6466327.4
2021-06-01,2021,6,2,1,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,1,109,0,3254,0,0,0,0,7479521.04,6141761.22
2021-06-02,2021,6,2,2,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1,1,110,0,3255,0,0,0,0,6960798.21,5572082.02
2021-06-03,2021,6,2,3,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,1,111,0,3256,0,0,0,0,6367799.03,5139667.32
2021-06-04,2021,6,2,4,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1,1,112,0,3257,0,0,0,0,2524112.16,2097669.41
2021-06-05,2021,6,2,5,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,1,113,0,3258,0,0,0,0,2884765.01,2262050.61
2021-06-06,2021,6,2,6,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,1,114,0,3259,0,0,0,0,3795966.84,3084551.9
2021-06-07,2021,6,2,0,7,1.2246467991473532e-16,-1.0,0.0,1.0,1,1,115,0,3260,0,0,0,0,3757477.99,3136794.28
2021-06-08,2021,6,2,1,8,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,1,116,0,3261,0,0,0,0,3948452.32,3177527.58
2021-06-09,2021,6,2,2,9,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1,1,117,0,3262,0,0,0,0,3733884.76,3009506.21
2021-06-10,2021,6,2,3,10,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,1,118,0,3263,0,0,0,0,3994102.54,3220973.51
2021-06-11,2021,6,2,4,11,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1,1,119,0,3264,0,0,0,0,3221511.31,2622379.46
2021-06-12,2021,6,2,5,12,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,1,120,0,3265,0,0,0,0,3618435.07,2920008.48
2021-06-13,2021,6,2,6,13,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,1,121,0,3266,0,0,0,0,3349171.43,2778202.9
2021-06-14,2021,6,2,0,14,1.2246467991473532e-16,-1.0,0.0,1.0,1,1,122,0,3267,0,0,0,0,4007931.92,3159812.63
2021-06-15,2021,6,2,1,15,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,1,123,0,3268,0,0,0,0,4162142.95,3326425.2
2021-06-16,2021,6,2,2,16,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1,1,124,0,3269,0,0,0,0,4740156.23,3752544.13
2021-06-17,2021,6,2,3,17,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,1,125,0,3270,0,0,0,0,5807751.43,4698668.17
2021-06-18,2021,6,2,4,18,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1,1,126,0,3271,0,0,0,0,4316861.14,3463681.18
2021-06-19,2021,6,2,5,19,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,1,127,0,3272,0,0,0,0,3596996.21,3016398.92
2021-06-20,2021,6,2,6,20,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,1,128,0,3273,0,0,0,0,3113780.62,2502341.31
2021-06-21,2021,6,2,0,21,1.2246467991473532e-16,-1.0,0.0,1.0,1,1,129,0,3274,0,0,0,0,3454322.45,2831163.45
2021-06-22,2021,6,2,1,22,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,1,130,0,3275,0,0,0,0,3814525.81,3072656.32
2021-06-23,2021,6,2,2,23,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1,1,131,0,3276,0,0,0,0,5129834.24,4258385.56
2021-06-24,2021,6,2,3,24,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,1,132,0,3277,0,0,0,0,5015283.26,4491924.42
2021-06-25,2021,6,2,4,25,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1,1,133,0,3278,0,0,0,0,3255836.16,2807033.14
2021-06-26,2021,6,2,5,26,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,1,134,0,3279,0,0,0,0,3202321.56,2946230.91
2021-06-27,2021,6,2,6,27,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,1,135,0,3280,0,0,0,0,3938214.81,3832008.26
2021-06-28,2021,6,2,0,28,1.2246467991473532e-16,-1.0,0.0,1.0,1,1,136,0,3281,0,0,0,0,4255543.96,4082242.05
2021-06-29,2021,6,2,1,29,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,1,137,0,3282,0,0,0,0,5907160.01,5911751.11
2021-06-30,2021,6,2,2,30,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1,1,138,0,3283,0,0,0,0,5094915.79,4949985.1
2021-07-01,2021,7,3,3,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1,1,139,1,3284,0,0,0,0,4975867.15,5024857.74
2021-07-02,2021,7,3,4,2,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,1,140,1,3285,0,0,0,0,4397949.68,4326458.07
2021-07-03,2021,7,3,5,3,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,1,141,1,3286,0,0,0,0,3132513.38,3101143.37
2021-07-04,2021,7,3,6,4,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,1,142,1,3287,0,0,0,0,730601.15,647312.84
2021-07-05,2021,7,3,0,5,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1,1,143,1,3288,0,0,0,0,1878817.85,1927429.12
2021-07-06,2021,7,3,1,6,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,1,144,1,3289,0,0,0,0,1616214.16,1626948.22
2021-07-07,2021,7,3,2,7,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,1,145,1,3290,0,0,0,0,1741509.6,1715092.93
2021-07-08,2021,7,3,3,8,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1,1,146,1,3291,0,0,0,0,2563149.38,2518109.42
2021-07-09,2021,7,3,4,9,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,1,147,1,3292,0,0,0,0,2685812.87,2706650.91
2021-07-10,2021,7,3,5,10,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,1,148,1,3293,0,0,0,0,2524108.8,2448068.41
2021-07-11,2021,7,3,6,11,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,1,149,1,3294,0,0,0,0,2592712.85,2553763.2
2021-07-12,2021,7,3,0,12,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1,1,150,1,3295,0,0,0,0,3123873.5,3108780.0
2021-07-13,2021,7,3,1,13,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,1,151,1,3296,0,0,0,0,2650746.43,2549076.58
2021-07-14,2021,7,3,2,14,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,1,152,1,3297,0,0,0,0,2970833.54,2785803.91
2021-07-15,2021,7,3,3,15,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1,1,153,1,3298,0,0,0,0,3628282.86,3639556.87
2021-07-16,2021,7,3,4,16,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,1,154,1,3299,0,0,0,0,2768513.94,2780496.25
2021-07-17,2021,7,3,5,17,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,1,155,1,3300,0,0,0,0,2453122.24,2399937.97
2021-07-18,2021,7,3,6,18,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,1,156,1,3301,0,0,0,0,2827723.47,2930478.35
2021-07-19,2021,7,3,0,19,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1,1,157,1,3302,0,0,0,0,2859598.56,2696150.18
2021-07-20,2021,7,3,1,20,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,1,158,1,3303,0,0,0,0,3389960.06,3045138.98
2021-07-21,2021,7,3,2,21,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,1,159,1,3304,0,0,0,0,3336465.66,2928248.05
2021-07-22,2021,7,3,3,22,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1,1,160,1,3305,0,0,0,0,4388007.92,3796262.13
2021-07-23,2021,7,3,4,23,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,1,161,1,3306,0,0,0,0,4385215.41,3753800.99
2021-07-24,2021,7,3,5,24,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,1,162,1,3307,0,0,0,0,2294305.45,1930929.33
2021-07-25,2021,7,3,6,25,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,1,163,1,3308,0,0,0,0,2549303.61,2173412.06
2021-07-26,2021,7,3,0,26,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1,1,164,1,3309,0,0,0,0,3676952.36,2918564.14
2021-07-27,2021,7,3,1,27,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,1,165,1,3310,0,0,0,0,3460197.23,2857159.07
2021-07-28,2021,7,3,2,28,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,1,166,1,3311,0,0,0,0,4046860.27,3235448.81
2021-07-29,2021,7,3,3,29,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1,1,167,1,3312,0,0,0,0,5547857.68,4566302.38
2021-07-30,2021,7,3,4,30,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,1,168,1,3313,0,0,0,0,6548042.77,6322433.77
2021-07-31,2021,7,3,5,31,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,1,169,1,3314,0,0,0,0,5256382.47,5446793.9
2021-08-01,2021,8,3,6,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,170,1,3315,0,0,0,0,3652376.75,4109973.08
2021-08-02,2021,8,3,0,2,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1,1,171,1,3316,0,0,0,0,4399616.65,4886236.3
2021-08-03,2021,8,3,1,3,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,1,172,1,3317,0,0,0,0,2422462.49,3359505.36
2021-08-04,2021,8,3,2,4,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,1,173,1,3318,0,0,0,0,1157658.1,1697391.73
2021-08-05,2021,8,3,3,5,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,1,174,1,3319,0,0,0,0,1482037.52,2026425.65
2021-08-06,2021,8,3,4,6,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,1,175,1,3320,0,0,0,0,1591502.8,2374360.64
2021-08-07,2021,8,3,5,7,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,1,176,1,3321,0,0,0,0,1632328.25,2336736.46
2021-08-08,2021,8,3,6,8,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,177,1,3322,0,0,0,0,1411882.22,1918090.72
2021-08-09,2021,8,3,0,9,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1,1,-176,1,3323,0,0,0,0,1376421.76,2167285.81
2021-08-10,2021,8,3,1,10,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,1,-175,1,3324,0,0,0,0,1581357.61,2246981.07
2021-08-11,2021,8,3,2,11,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,1,-174,1,3325,0,0,0,0,1740229.21,2604985.61
2021-08-12,2021,8,3,3,12,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,1,-173,1,3326,0,0,0,0,2480973.68,3548924.53
2021-08-13,2021,8,3,4,13,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,1,-172,1,3327,0,0,0,0,2199306.57,3444159.74
2021-08-14,2021,8,3,5,14,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,1,-171,1,3328,0,0,0,0,1494099.71,1993428.41
2021-08-15,2021,8,3,6,15,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,-170,1,3329,0,0,0,0,1862118.62,2645589.05
2021-08-16,2021,8,3,0,16,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1,1,-169,1,3330,0,0,0,0,2220064.67,3319453.91
2021-08-17,2021,8,3,1,17,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,1,-168,1,3331,0,0,0,0,2263302.37,3320429.89
2021-08-18,2021,8,3,2,18,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,1,-167,1,3332,0,0,0,0,1875383.97,2630473.94
2021-08-19,2021,8,3,3,19,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,1,-166,1,3333,0,0,0,0,2535597.13,3644326.12
2021-08-20,2021,8,3,4,20,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,1,-165,1,3334,0,0,0,0,2553183.49,3860236.79
2021-08-21,2021,8,3,5,21,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,1,-164,1,3335,0,0,0,0,1453356.23,2098001.94
2021-08-22,2021,8,3,6,22,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,1,-163,1,3336,0,0,0,0,1640268.07,2295711.5
2021-08-23,2021,8,3,0,23,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1,1,-162,1,3337,0,0,0,0,1883869.71,2626041.33
2021-08-24,2021,8,3,1,24,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,1,-161,1,3338,0,0,0,0,1836322.27,2808012.6
