customer_id,last_order,recency_days,frequency,monetary,R_score,F_score,M_score,segment
119654,2012-07-21,3815,1,16152.21,1,2,1,Lost
119658,2021-03-21,650,4,167121.88,4,3,4,Loyal Customers
119659,2022-07-17,167,8,62121.869999999995,5,4,3,Loyal Customers
119660,2017-08-31,1948,6,98119.70000000001,2,4,3,At Risk
119661,2022-08-13,140,12,369258.42,5,5,5,Champions
119662,2022-04-02,273,5,166540.76,4,4,4,Champions
119663,2022-07-25,159,15,415167.7,5,5,5,Champions
119664,2021-04-13,627,17,469003.93,4,5,5,Champions
119666,2022-12-16,15,18,376346.3,5,5,5,Champions
119667,2019-06-14,1296,13,529502.55,3,5,5,Loyal Customers
119669,2019-03-19,1383,1,36099.35,3,2,2,Promising
119671,2016-08-26,2318,4,55138.759999999995,1,3,2,At Risk
119672,2016-04-29,2437,2,83180.22,1,2,3,Hibernating
119675,2021-04-01,639,4,114301.14,4,3,3,Loyal Customers
119676,2021-05-22,588,5,107433.0,4,4,3,Loyal Customers
119677,2015-04-02,2830,2,16112.67,1,2,1,Lost
119679,2016-04-15,2451,1,54561.46,1,2,2,Lost
119680,2013-03-28,3565,1,19355.03,1,2,1,Lost
119682,2013-05-11,3521,1,17198.86,1,2,1,Lost
119683,2019-03-21,1381,7,199387.81,3,4,4,Loyal Customers
119684,2017-04-11,2090,4,96416.41,2,3,3,At Risk
119685,2021-06-19,560,8,218648.44,4,4,4,Champions
119686,2018-05-01,1705,2,20997.239999999998,2,2,1,Lost
119687,2019-04-30,1341,6,95362.04,3,4,3,Loyal Customers
119694,2018-10-17,1536,7,274891.72,2,4,5,Can't Lose Them
119695,2022-04-12,263,6,156499.34,4,4,4,Champions
119696,2022-06-07,207,6,285486.54,5,4,5,Champions
119697,2018-07-14,1631,6,131316.86,2,4,4,Can't Lose Them
119698,2016-04-18,2448,2,41610.83,1,2,2,Lost
119699,2021-07-09,540,4,139613.64,4,3,4,Loyal Customers
119700,2015-05-24,2778,2,94034.32,1,2,3,Hibernating
119701,2021-09-30,457,7,224458.18,4,4,4,Champions
119702,2021-05-16,594,8,283784.68,4,4,5,Champions
119704,2017-06-26,2014,6,206916.69999999998,2,4,4,Can't Lose Them
119705,2022-05-10,235,6,214981.13,5,4,4,Champions
119706,2020-06-23,921,8,221978.16,3,4,4,Loyal Customers
119707,2017-11-10,1877,3,92463.01999999999,2,3,3,At Risk
119708,2021-06-29,550,11,252799.88,4,5,4,Champions
119709,2015-04-29,2803,3,93132.8,1,3,3,At Risk
119711,2018-10-14,1539,5,147239.77000000002,2,4,4,Can't Lose Them
119713,2022-05-17,228,13,255203.28999999998,5,5,4,Champions
119715,2022-03-25,281,13,320347.33,4,5,5,Champions
119716,2017-08-14,1965,6,122280.42,2,4,3,At Risk
119717,2020-01-08,1088,8,182934.49,3,4,4,Loyal Customers
119718,2022-04-30,245,11,410658.66000000003,5,5,5,Champions
119719,2022-03-20,286,6,205818.23,4,4,4,Champions
119720,2022-07-12,172,9,351545.69,5,4,5,Champions
119721,2022-07-27,157,10,447401.04000000004,5,4,5,Champions
119722,2021-09-01,486,10,216464.85,4,4,4,Champions
119723,2021-03-05,666,13,337435.69,4,5,5,Champions
119725,2022-12-19,12,13,304417.46,5,5,5,Champions
119726,2020-07-18,896,12,248723.69,3,5,4,Loyal Customers
119727,2021-08-27,491,13,251856.88,4,5,4,Champions
119731,2014-08-16,3059,1,48598.08,1,2,2,Lost
119732,2013-08-10,3430,1,10803.54,1,2,1,Lost
119733,2022-05-15,230,10,283035.7,5,4,5,Champions
119734,2021-05-02,608,16,432110.92,4,5,5,Champions
119735,2017-09-02,1946,9,106699.18000000001,2,4,3,At Risk
119737,2020-09-11,841,7,405194.96,3,4,5,Loyal Customers
119740,2022-04-01,274,3,189284.05,4,3,4,Loyal Customers
119742,2022-03-26,280,3,326652.73,4,3,5,Loyal Customers
119743,2018-05-03,1703,3,55789.479999999996,2,3,2,At Risk
119744,2022-07-15,169,10,301899.39,5,4,5,Champions
119747,2022-09-19,103,2,79006.12,5,2,3,New Customers
119748,2022-03-01,305,10,445133.83999999997,4,4,5,Champions
119749,2022-09-26,96,13,442354.44,5,5,5,Champions
119750,2022-03-24,282,10,469916.58,4,4,5,Champions
119752,2022-11-18,43,16,533665.37,5,5,5,Champions
119758,2022-11-17,44,10,343917.01,5,4,5,Champions
119760,2022-08-17,136,13,523548.01,5,5,5,Champions
119761,2022-11-20,41,8,201659.1,5,4,4,Champions
119762,2022-08-28,125,17,404277.67,5,5,5,Champions
119768,2013-07-19,3452,1,2566.96,1,2,1,Lost
119769,2019-01-21,1440,1,23738.1,3,2,2,Promising
119771,2016-10-12,2271,2,75602.58,1,2,3,Hibernating
119772,2016-10-16,2267,1,27572.92,1,2,2,Lost
119773,2020-06-11,933,6,108063.56,3,4,3,Loyal Customers
119774,2020-06-06,938,5,107029.31,3,4,3,Loyal Customers
119776,2022-08-14,139,5,239719.78999999998,5,4,4,Champions
119777,2022-01-14,351,3,112822.89,4,3,3,Loyal Customers
119778,2020-04-27,978,2,64946.48,3,2,3,Promising
119782,2016-02-24,2502,1,7619.24,1,2,1,Lost
119783,2022-06-25,189,1,23888.5,5,2,2,New Customers
119784,2013-05-09,3523,1,33729.92,1,2,2,Lost
119789,2015-05-16,2786,2,28115.59,1,2,2,Lost
119791,2014-03-12,3216,1,4852.8,1,2,1,Lost
119793,2015-11-15,2603,2,83428.61,1,2,3,Hibernating
119796,2016-03-18,2479,1,51947.52,1,2,2,Lost
119804,2021-08-30,488,3,52812.63,4,3,2,Need Attention
119805,2020-05-20,955,7,139754.13999999998,3,4,4,Loyal Customers
119806,2022-05-05,240,4,110813.12,5,3,3,Loyal Customers
119813,2018-08-02,1612,3,62838.38,2,3,3,At Risk
119815,2021-08-12,506,6,140565.37,4,4,4,Champions
119817,2018-12-31,1461,8,167793.07,3,4,4,Loyal Customers
119818,2022-11-26,35,15,298498.0,5,5,5,Champions
119819,2021-08-22,496,4,109461.27,4,3,3,Loyal Customers
119820,2022-11-25,36,9,219498.97,5,4,4,Champions
119822,2021-09-04,483,13,387541.44,4,5,5,Champions
119823,2021-08-10,508,3,54629.270000000004,4,3,2,Need Attention
119825,2019-02-10,1420,2,102415.66,3,2,3,Promising
119828,2022-03-25,281,11,400224.27,4,5,5,Champions
119829,2021-09-11,476,9,257409.84,4,4,4,Champions
119830,2022-07-30,154,9,315006.92,5,4,5,Champions
119831,2022-09-01,121,11,276824.13,5,5,5,Champions
119834,2017-06-19,2021,1,80455.14,2,2,3,Hibernating
119836,2012-12-25,3658,1,12769.28,1,2,1,Lost
119840,2018-10-20,1533,1,56312.6,2,2,2,Lost
119843,2018-05-03,1703,3,69736.22,2,3,3,At Risk
119845,2022-04-03,272,4,128893.48000000001,4,3,4,Loyal Customers
119846,2017-08-20,1959,2,84061.6,2,2,3,Hibernating
119847,2018-07-01,1644,2,29498.47,2,2,2,Lost
119849,2022-09-04,118,7,172908.84,5,4,4,Champions
119850,2022-05-26,219,9,265614.13,5,4,5,Champions
119852,2021-12-04,392,14,317931.69,4,5,5,Champions
119853,2022-03-20,286,2,28060.370000000003,4,2,2,New Customers
119854,2019-05-15,1326,2,57783.22,3,2,2,Promising
119855,2012-08-22,3783,1,44588.12,1,2,2,Lost
119856,2022-12-01,30,6,173516.13,5,4,4,Champions
119857,2019-10-17,1171,1,37859.52,3,2,2,Promising
119858,2014-11-05,2978,1,35002.35,1,2,2,Lost
119859,2019-02-14,1416,2,100272.34,3,2,3,Promising
119861,2014-08-19,3056,1,56241.57,1,2,2,Lost
119863,2013-06-06,3495,1,7523.62,1,2,1,Lost
119864,2015-09-01,2678,3,116313.1,1,3,3,At Risk
119865,2016-09-16,2297,4,182931.42,1,3,4,At Risk
119872,2019-03-24,1378,1,22823.88,3,2,2,Promising
119873,2020-06-09,935,5,196544.95,3,4,4,Loyal Customers
119875,2017-07-21,1989,4,77107.9,2,3,3,At Risk
119878,2021-06-27,552,1,74493.32,4,2,3,New Customers
119882,2018-03-22,1745,1,13890.57,2,2,1,Lost
119885,2021-04-15,625,4,213479.69999999998,4,3,4,Loyal Customers
119886,2021-07-14,535,9,304174.25,4,4,5,Champions
119887,2022-09-05,117,14,366798.37,5,5,5,Champions
119888,2022-12-02,29,39,1221920.05,5,5,5,Champions
119889,2022-09-26,96,38,906860.96,5,5,5,Champions
119890,2022-05-14,231,29,842784.49,5,5,5,Champions
119892,2022-12-31,0,41,1145007.82,5,5,5,Champions
119897,2018-08-28,1586,3,91022.48,2,3,3,At Risk
119902,2019-02-25,1405,2,27343.88,3,2,2,Promising
119903,2019-02-12,1418,3,31478.989999999998,3,3,2,Need Attention
119905,2022-10-20,72,4,113083.8,5,3,3,Loyal Customers
119906,2021-04-03,637,4,63687.89,4,3,3,Loyal Customers
119907,2021-12-29,367,6,95353.13,4,4,3,Loyal Customers
119909,2013-05-02,3530,1,23716.44,1,2,2,Lost
119913,2022-09-20,102,5,153002.09,5,4,4,Champions
119914,2022-06-14,200,7,318874.08,5,4,5,Champions
119915,2021-04-09,631,7,250175.88,4,4,4,Champions
119919,2022-03-02,304,3,111250.72,4,3,3,Loyal Customers
119921,2018-02-17,1778,1,25348.08,2,2,2,Lost
119924,2022-04-06,269,7,279442.75,4,4,5,Champions
119926,2021-03-25,646,4,50529.25,4,3,2,Need Attention
119927,2020-06-19,925,5,180335.02000000002,3,4,4,Loyal Customers
119928,2022-04-19,256,1,72453.15,5,2,3,New Customers
119929,2020-02-26,1039,1,36902.04,3,2,2,Promising
119930,2018-06-27,1648,1,2509.38,2,2,1,Lost
119932,2012-10-22,3722,1,29065.86,1,2,2,Lost
119933,2020-03-13,1023,3,141954.84,3,3,4,Loyal Customers
119934,2014-03-11,3217,1,12707.76,1,2,1,Lost
119935,2021-01-28,702,3,108945.76000000001,3,3,3,Loyal Customers
119936,2018-11-18,1504,1,12657.91,2,2,1,Lost
119938,2016-09-01,2312,6,242975.25,1,4,4,Can't Lose Them
119939,2017-01-23,2168,5,71515.14,2,4,3,At Risk
119941,2016-08-31,2313,3,92155.68,1,3,3,At Risk
119942,2017-04-01,2100,4,101121.39,2,3,3,At Risk
119943,2020-04-11,994,4,134746.61,3,3,4,Loyal Customers
119944,2018-07-13,1632,5,174787.68000000002,2,4,4,Can't Lose Them
119945,2018-06-22,1653,7,124708.94,2,4,4,Can't Lose Them
119946,2021-04-01,639,8,184503.24,4,4,4,Champions
119947,2021-02-18,681,8,118641.41,3,4,3,Loyal Customers
119948,2017-01-09,2182,2,58617.42,2,2,2,Lost
119949,2016-03-30,2467,3,20511.03,1,3,1,At Risk
119950,2020-03-30,1006,2,80556.44,3,2,3,Promising
119952,2016-04-28,2438,2,11413.81,1,2,1,Lost
119953,2018-11-30,1492,1,10768.69,2,2,1,Lost
119954,2017-05-02,2069,4,116232.09,2,3,3,At Risk
119955,2013-05-24,3508,1,6822.01,1,2,1,Lost
119958,2014-04-26,3171,1,4762.71,1,2,1,Lost
119960,2019-04-20,1351,3,31966.36,3,3,2,Need Attention
119961,2022-06-08,206,4,151003.8,5,3,4,Loyal Customers
119962,2014-09-24,3020,2,28357.4,1,2,2,Lost
119963,2022-06-17,197,6,287281.68,5,4,5,Champions
119964,2022-05-07,238,5,89760.09,5,4,3,Loyal Customers
119965,2020-09-30,822,7,106189.11,3,4,3,Loyal Customers
119966,2021-06-20,559,6,64248.21,4,4,3,Loyal Customers
119969,2012-09-23,3751,1,5422.08,1,2,1,Lost
119970,2017-10-13,1905,5,226365.56,2,4,4,Can't Lose Them
119971,2022-07-12,172,5,58923.74,5,4,3,Loyal Customers
119982,2018-10-04,1549,1,49334.0,2,2,2,Lost
119994,2017-05-10,2061,1,78970.48,2,2,3,Hibernating
120001,2017-08-24,1955,1,33580.35,2,2,2,Lost
120002,2022-03-22,284,1,11779.68,4,2,1,New Customers
120003,2021-08-01,517,1,11930.52,4,2,1,New Customers
120004,2017-10-06,1912,1,28742.08,2,2,2,Lost
120008,2017-06-30,2010,1,18555.93,2,2,1,Lost
120009,2022-03-13,293,1,9537.84,4,2,1,New Customers
120012,2019-04-02,1369,2,59190.72,3,2,3,Promising
120018,2015-04-10,2822,1,3018.15,1,2,1,Lost
120020,2018-12-19,1473,1,22499.57,2,2,1,Lost
120021,2021-09-10,477,1,29686.55,4,2,2,New Customers
120022,2016-08-25,2319,1,89649.7,1,2,3,Hibernating
120024,2020-01-26,1070,3,40253.62,3,3,2,Need Attention
120025,2021-05-30,580,1,20083.64,4,2,1,New Customers
120026,2018-09-27,1556,1,10766.97,2,2,1,Lost
120027,2021-07-16,533,4,56214.53,4,3,2,Need Attention
120031,2016-07-13,2362,1,8596.16,1,2,1,Lost
120032,2022-07-14,170,3,117493.76999999999,5,3,3,Loyal Customers
120036,2021-04-13,627,1,62118.24,4,2,3,New Customers
120038,2018-01-15,1811,1,3904.02,2,2,1,Lost
120039,2013-06-24,3477,1,61105.11,1,2,3,Hibernating
120040,2021-05-25,585,3,136955.53,4,3,4,Loyal Customers
120041,2014-12-28,2925,1,6240.35,1,2,1,Lost
120042,2021-05-27,583,1,105612.56,4,2,3,New Customers
120045,2015-12-29,2559,1,51428.42,1,2,2,Lost
120049,2013-01-28,3624,1,81076.24,1,2,3,Hibernating
120053,2012-11-19,3694,1,20531.8,1,2,1,Lost
120058,2017-12-15,1842,1,8037.02,2,2,1,Lost
120060,2021-03-12,659,1,15256.13,4,2,1,New Customers
120063,2022-12-26,5,2,13050.02,5,2,1,New Customers
120065,2018-06-26,1649,1,3632.84,2,2,1,Lost
120066,2020-07-31,883,1,13040.7,3,2,1,Promising
120068,2014-07-28,3078,1,3178.47,1,2,1,Lost
120079,2018-06-20,1655,1,79862.3,2,2,3,Hibernating
120083,2018-08-06,1608,3,79083.01999999999,2,3,3,At Risk
120084,2021-07-15,534,12,304076.37,4,5,5,Champions
120086,2022-06-01,213,10,275666.35,5,4,5,Champions
120087,2021-05-28,582,2,84673.08,4,2,3,New Customers
120089,2022-09-03,119,13,346322.95999999996,5,5,5,Champions
120090,2022-05-13,232,7,279906.37,5,4,5,Champions
120091,2022-08-29,124,5,125107.47,5,4,4,Champions
120092,2021-04-30,610,8,280125.83999999997,4,4,5,Champions
120095,2017-02-16,2144,1,65608.1,2,2,3,Hibernating
120099,2015-04-08,2824,1,19917.5,1,2,1,Lost
120105,2021-03-17,654,3,50412.28,4,3,2,Need Attention
120106,2019-04-29,1342,4,116148.7,3,3,3,Loyal Customers
120107,2021-03-01,670,6,55399.729999999996,4,4,2,Need Attention
120109,2018-06-28,1647,2,34052.18,2,2,2,Lost
120110,2014-06-17,3119,1,3257.4,1,2,1,Lost
120111,2014-05-26,3141,1,50867.45,1,2,2,Lost
120112,2022-10-20,72,2,53855.590000000004,5,2,2,New Customers
120113,2022-09-24,98,22,500469.15,5,5,5,Champions
120114,2022-05-30,215,27,533439.82,5,5,5,Champions
120116,2020-09-25,827,23,351670.39,3,5,5,Loyal Customers
120117,2022-06-03,211,29,564476.85,5,5,5,Champions
120118,2015-01-13,2909,3,150267.81,1,3,4,At Risk
120119,2018-05-31,1675,5,117956.86,2,4,3,At Risk
120120,2020-04-02,1003,5,169512.59,3,4,4,Loyal Customers
120121,2022-03-23,283,5,154835.84,4,4,4,Champions
120122,2021-09-01,486,10,328428.86,4,4,5,Champions
120124,2022-03-26,280,4,106675.81999999999,4,3,3,Loyal Customers
120125,2020-03-19,1017,8,247093.12,3,4,4,Loyal Customers
120126,2021-04-25,615,10,224346.34,4,4,4,Champions
120130,2019-02-24,1406,1,38381.84,3,2,2,Promising
120133,2020-01-17,1079,5,91370.27,3,4,3,Loyal Customers
120134,2018-03-01,1766,3,95275.22,2,3,3,At Risk
120135,2020-12-16,745,3,132596.19,3,3,4,Loyal Customers
120136,2018-05-19,1687,6,207508.35,2,4,4,Can't Lose Them
120138,2018-06-03,1672,4,146138.07,2,3,4,At Risk
120141,2017-09-17,1931,1,65354.36,2,2,3,Hibernating
120142,2013-07-12,3459,1,19819.01,1,2,1,Lost
120143,2013-08-25,3415,1,5848.68,1,2,1,Lost
120144,2013-02-05,3616,1,23724.24,1,2,2,Lost
120145,2020-04-19,986,4,59646.68,3,3,3,Loyal Customers
120146,2022-12-16,15,5,163062.42,5,4,4,Champions
120147,2021-12-30,366,7,162593.87,4,4,4,Champions
120152,2018-04-28,1708,1,5958.33,2,2,1,Lost
120153,2022-07-18,166,14,308853.68,5,5,5,Champions
120154,2022-02-27,307,9,245320.05,4,4,4,Champions
120155,2022-07-19,165,15,671366.6,5,5,5,Champions
120156,2022-10-16,76,12,315875.33999999997,5,5,5,Champions
120157,2020-04-07,998,7,76039.69,3,4,3,Loyal Customers
120158,2012-08-28,3777,1,5729.72,1,2,1,Lost
120161,2017-06-26,2014,1,9156.05,2,2,1,Lost
120163,2018-08-03,1611,2,86540.1,2,2,3,Hibernating
120164,2018-01-24,1802,1,6623.52,2,2,1,Lost
120165,2018-06-09,1666,2,34365.32,2,2,2,Lost
120166,2021-07-05,544,2,56278.82,4,2,2,New Customers
120169,2022-03-01,305,1,139766.34,4,2,4,New Customers
120170,2014-04-23,3174,2,26697.74,1,2,2,Lost
120173,2022-12-26,5,4,53820.73,5,3,2,Need Attention
120174,2020-04-16,989,3,29022.96,3,3,2,Need Attention
120175,2021-04-30,610,6,137209.83000000002,4,4,4,Champions
120176,2021-04-30,610,2,48231.69,4,2,2,New Customers
120179,2019-03-19,1383,1,30908.97,3,2,2,Promising
120183,2022-06-10,204,1,20720.32,5,2,1,New Customers
120184,2017-04-27,2074,1,48507.5,2,2,2,Lost
120187,2021-09-18,469,3,61080.67,4,3,3,Loyal Customers
120193,2019-07-12,1268,1,8465.34,3,2,1,Promising
120198,2017-08-31,1948,1,10805.73,2,2,1,Lost
120202,2013-06-09,3492,1,31424.48,1,2,2,Lost
120203,2021-12-31,365,3,161652.68,4,3,4,Loyal Customers
120204,2016-03-17,2480,2,28419.49,1,2,2,Lost
120205,2017-06-25,2015,3,111147.14,2,3,3,At Risk
120207,2020-07-24,890,3,124941.63,3,3,4,Loyal Customers
120210,2018-10-31,1522,2,121008.92,2,2,3,Hibernating
120219,2017-09-11,1937,1,26561.3,2,2,2,Lost
120220,2018-03-30,1737,2,33623.759999999995,2,2,2,Lost
120223,2016-10-22,2261,2,90338.12999999999,2,2,3,Hibernating
120224,2018-08-14,1600,2,51633.32,2,2,2,Lost
120225,2015-09-07,2672,1,18357.88,1,2,1,Lost
120228,2021-03-30,641,7,268116.52999999997,4,4,5,Champions
120231,2022-11-13,48,1,15735.36,5,2,1,New Customers
120232,2018-03-16,1751,2,45691.75,2,2,2,Lost
120233,2021-05-13,597,3,134517.56,4,3,4,Loyal Customers
120234,2020-08-13,870,6,148742.05,3,4,4,Loyal Customers
120235,2019-08-11,1238,6,200958.54,3,4,4,Loyal Customers
120236,2022-08-26,127,10,445671.52999999997,5,4,5,Champions
120237,2022-04-25,250,9,407129.23,5,4,5,Champions
120241,2016-08-21,2323,1,25489.8,1,2,2,Lost
120248,2018-06-30,1645,1,25538.22,2,2,2,Lost
120250,2021-06-25,554,2,94313.51000000001,4,2,3,New Customers
120251,2020-04-02,1003,4,92709.6,3,3,3,Loyal Customers
120254,2018-05-25,1681,2,86719.65,2,2,3,Hibernating
120261,2018-07-05,1640,3,44251.46,2,3,2,At Risk
120262,2020-12-23,738,2,31756.6,3,2,2,Promising
120265,2022-10-29,63,4,99043.16,5,3,3,Loyal Customers
120266,2021-06-19,560,3,53646.869999999995,4,3,2,Need Attention
120267,2022-01-17,348,1,62102.35,4,2,3,New Customers
120268,2022-06-11,203,2,60876.23,5,2,3,New Customers
120270,2021-09-15,472,3,99808.57,4,3,3,Loyal Customers
120271,2020-10-11,811,4,77560.54000000001,3,3,3,Loyal Customers
120272,2016-04-08,2458,3,37792.6,1,3,2,At Risk
120274,2018-04-14,1722,1,24709.75,2,2,2,Lost
120277,2013-01-03,3649,1,11003.26,1,2,1,Lost
120278,2018-06-16,1659,1,3169.21,2,2,1,Lost
120289,2013-12-05,3313,1,1050.26,1,2,1,Lost
120292,2018-05-02,1704,2,12824.14,2,2,1,Lost
120297,2018-06-29,1646,1,29808.8,2,2,2,Lost
120299,2018-07-29,1616,1,29097.1,2,2,2,Lost
120300,2017-06-17,2023,1,72195.9,2,2,3,Hibernating
120302,2014-06-19,3117,1,43930.6,1,2,2,Lost
120305,2015-07-09,2732,1,33203.07,1,2,2,Lost
120308,2021-05-17,593,2,71484.31,4,2,3,New Customers
120309,2020-02-18,1047,4,143586.03,3,3,4,Loyal Customers
120311,2019-12-23,1104,3,47258.08,3,3,2,Need Attention
120312,2021-05-16,594,7,59441.6,4,4,3,Loyal Customers
120314,2018-05-12,1694,1,1464.66,2,2,1,Lost
120317,2016-04-20,2446,1,4873.4,1,2,1,Lost
120318,2014-12-22,2931,1,1274.8,1,2,1,Lost
120319,2022-04-25,250,3,50155.1,5,3,2,Need Attention
120321,2018-01-24,1802,1,6683.96,2,2,1,Lost
120324,2020-06-04,940,1,21909.12,3,2,1,Promising
120325,2022-04-07,268,1,31478.57,4,2,2,New Customers
120326,2016-04-18,2448,2,41487.93,1,2,2,Lost
120328,2016-08-30,2314,2,44471.23,1,2,2,Lost
120336,2013-05-16,3516,1,17149.75,1,2,1,Lost
120349,2014-04-02,3195,2,49791.93,1,2,2,Lost
120352,2018-11-04,1518,2,84018.83,2,2,3,Hibernating
120354,2013-10-31,3348,2,52120.299999999996,1,2,2,Lost
120355,2016-05-31,2405,1,7155.44,1,2,1,Lost
120357,2022-05-30,215,1,9187.19,5,2,1,New Customers
120358,2021-10-02,455,2,82731.72,4,2,3,New Customers
120359,2014-10-15,2999,1,11533.56,1,2,1,Lost
120360,2022-04-01,274,2,29140.42,4,2,2,New Customers
120361,2015-07-30,2711,1,8696.82,1,2,1,Lost
120364,2014-05-06,3161,1,8435.92,1,2,1,Lost
120367,2014-05-08,3159,1,1084.95,1,2,1,Lost
120368,2022-03-24,282,3,184024.27999999997,4,3,4,Loyal Customers
120369,2022-04-02,273,4,24222.76,4,3,2,Need Attention
120370,2022-06-12,202,3,52657.53,5,3,2,Need Attention
120372,2020-08-01,882,3,47213.71,3,3,2,Need Attention
120374,2021-04-21,619,4,190099.57,4,3,4,Loyal Customers
120375,2020-12-19,742,5,116317.31,3,4,3,Loyal Customers
120376,2022-04-18,257,3,131881.85,4,3,4,Loyal Customers
120377,2015-10-14,2635,2,57282.119999999995,1,2,2,Lost
120378,2013-06-12,3489,1,7630.44,1,2,1,Lost
120380,2015-08-25,2685,1,6284.37,1,2,1,Lost
120381,2013-06-15,3486,1,1916.49,1,2,1,Lost
120384,2012-08-31,3774,1,64192.65,1,2,3,Hibernating
120385,2018-04-01,1735,1,5593.6,2,2,1,Lost
120395,2020-03-27,1009,1,3115.6,3,2,1,Promising
120406,2015-06-19,2752,1,1342.44,1,2,1,Lost
120408,2015-02-22,2869,1,1157.34,1,2,1,Lost
120409,2019-06-10,1300,1,95970.15,3,2,3,Promising
120410,2019-05-27,1314,3,112089.77,3,3,3,Loyal Customers
120411,2019-01-27,1434,1,18573.9,3,2,1,Promising
120412,2015-02-22,2869,2,56851.05,1,2,2,Lost
120413,2021-12-13,383,23,557230.39,4,5,5,Champions
120415,2022-06-01,213,24,934749.84,5,5,5,Champions
120416,2021-07-08,541,14,265829.56,4,5,5,Champions
120418,2020-12-27,734,4,101520.70999999999,3,3,3,Loyal Customers
120419,2022-06-02,212,3,92939.86,5,3,3,Loyal Customers
120420,2018-12-28,1464,3,132960.66,2,3,4,At Risk
120421,2021-04-29,611,5,132390.9,4,4,4,Champions
120422,2021-05-29,581,10,296720.96,4,4,5,Champions
120423,2015-06-01,2770,1,22196.56,1,2,1,Lost
120429,2018-04-10,1726,1,51419.28,2,2,2,Lost
120434,2020-12-15,746,1,8640.29,3,2,1,Promising
120440,2022-03-06,300,6,96561.9,4,4,3,Loyal Customers
120441,2022-07-09,175,18,486474.2,5,5,5,Champions
120444,2019-09-11,1207,1,14390.6,3,2,1,Promising
120448,2018-06-15,1660,2,38027.84,2,2,2,Lost
120449,2020-04-03,1002,2,20087.32,3,2,1,Promising
120450,2018-11-25,1497,2,19034.65,2,2,1,Lost
120453,2017-01-21,2170,1,71587.86,2,2,3,Hibernating
120459,2018-12-19,1473,1,27429.6,2,2,2,Lost
120460,2013-06-26,3475,1,29357.38,1,2,2,Lost
120464,2015-04-03,2829,1,8499.63,1,2,1,Lost
120467,2018-09-10,1573,3,69800.14,2,3,3,At Risk
120468,2020-07-16,898,5,74173.74,3,4,3,Loyal Customers
120469,2018-06-26,1649,4,70703.23999999999,2,3,3,At Risk
120470,2021-05-29,581,7,308782.85,4,4,5,Champions
120472,2020-03-31,1005,4,31634.3,3,3,2,Need Attention
120482,2016-08-10,2334,1,89912.13,1,2,3,Hibernating
120485,2015-04-25,2807,1,9230.56,1,2,1,Lost
120490,2022-08-23,130,1,4239.5,5,2,1,New Customers
120491,2020-12-21,740,4,75853.29,3,3,3,Loyal Customers
120492,2012-10-23,3721,1,3188.85,1,2,1,Lost
120494,2015-06-23,2748,1,27350.32,1,2,2,Lost
120497,2015-05-02,2800,1,9312.8,1,2,1,Lost
120498,2014-01-06,3281,2,2291.6099999999997,1,2,1,Lost
120499,2019-03-29,1373,1,1355.33,3,2,1,Promising
120500,2019-03-29,1373,1,9697.32,3,2,1,Promising
120501,2019-03-29,1373,1,16014.17,3,2,1,Promising
120503,2017-07-13,1997,1,50998.06,2,2,2,Lost
120505,2013-04-22,3540,1,21947.64,1,2,1,Lost
120506,2019-03-15,1387,1,39718.98,3,2,2,Promising
120507,2017-10-21,1897,1,77749.26,2,2,3,Hibernating
120508,2019-05-01,1340,2,137332.4,3,2,4,Promising
120513,2019-02-03,1427,1,30795.64,3,2,2,Promising
120517,2017-06-04,2036,2,12523.92,2,2,1,Lost
120519,2015-04-28,2804,1,30380.96,1,2,2,Lost
120520,2014-04-21,3176,1,15883.16,1,2,1,Lost
120524,2022-10-23,69,4,139858.18,5,3,4,Loyal Customers
120525,2015-12-22,2566,4,100688.24,1,3,3,At Risk
120526,2020-01-30,1066,3,114070.79999999999,3,3,3,Loyal Customers
120528,2020-04-08,997,5,135757.63,3,4,4,Loyal Customers
120529,2022-04-23,252,6,232013.90000000002,5,4,4,Champions
120530,2022-06-16,198,2,106805.38,5,2,3,New Customers
120531,2021-02-10,689,8,240696.34,3,4,4,Loyal Customers
120532,2019-08-20,1229,6,159685.7,3,4,4,Loyal Customers
120534,2019-08-30,1219,5,125270.93999999999,3,4,4,Loyal Customers
120535,2016-03-29,2468,3,58912.07000000001,1,3,3,At Risk
120536,2021-12-09,387,4,53022.09,4,3,2,Need Attention
120537,2022-08-02,151,3,93198.87,5,3,3,Loyal Customers
120542,2021-04-30,610,1,45947.44,4,2,2,New Customers
120544,2020-06-03,941,2,30392.01,3,2,2,Promising
120545,2020-06-03,941,2,98058.84,3,2,3,Promising
120546,2018-05-12,1694,4,89355.05,2,3,3,At Risk
120547,2015-02-04,2887,2,50407.16,1,2,2,Lost
120552,2015-09-26,2653,2,57907.05,1,2,2,Lost
120553,2017-03-30,2102,1,24180.5,2,2,2,Lost
120557,2018-03-24,1743,1,4513.64,2,2,1,Lost
120558,2017-03-30,2102,5,46893.09,2,4,2,At Risk
120560,2018-03-27,1740,6,216099.44,2,4,4,Can't Lose Them
120561,2020-10-29,793,9,146199.51,3,4,4,Loyal Customers
120563,2020-06-21,923,4,95641.63,3,3,3,Loyal Customers
120565,2018-12-24,1468,2,21745.440000000002,2,2,1,Lost
120566,2022-04-15,260,4,115269.66,4,3,3,Loyal Customers
120569,2016-08-20,2324,1,7110.0,1,2,1,Lost
