Date,Revenue,COGS,gross_revenue,gross_cogs,rev_diff_pct,cogs_diff_pct
2020-08-31,7490849.71,6294569.34,7490849.71,6294569.337501399,0.0,3.969454456676596e-08
2020-09-01,6047477.92,5072223.86,6047477.92,5072223.861781903,0.0,3.513059212610381e-08
2020-09-02,1434923.77,1282633.72,1434923.77,1282633.7195420968,0.0,3.5700226049768024e-08
2020-09-03,1557705.54,1435356.63,1557705.54,1435356.628581585,0.0,9.88196913368479e-08
2020-09-04,1425115.38,1249060.77,1425115.38,1249060.7651877927,0.0,3.8526606722296584e-07
2020-09-05,1581867.47,1449235.72,1581867.47,1449235.7199031399,0.0,6.683530329841026e-09
2020-09-06,2654105.11,2377874.42,2654105.11,2377874.4151804685,0.0,2.0268233758792506e-07
2020-09-07,2479133.84,2159138.36,2479133.84,2159138.361439654,0.0,6.667725862294324e-08
2020-09-08,2542645.13,2183405.0,2542645.13,2183405.001480096,0.0,6.778843227914555e-08
2020-09-09,1979410.07,1799215.01,1979410.07,1799215.0124362211,0.0,1.3540466803719187e-07
2020-09-10,3146008.14,2761931.92,3146008.14,2761931.9207163616,0.0,2.593697830401422e-08
2020-09-11,1990335.39,1821328.74,1990335.39,1821328.7355367537,0.0,2.4505440599542304e-07
2020-09-12,2806228.3,2605429.08,2806228.3,2605429.076533705,0.0,1.330412370463293e-07
2020-09-13,2240095.92,1957201.32,2240095.92,1957201.3201818953,0.0,9.293638482948048e-09
2020-09-14,2832905.03,2603630.98,2832905.03,2603630.9815149307,0.0,5.818530949129003e-08
2020-09-15,2914536.51,2476205.19,2914536.51,2476205.189563924,0.0,1.7610655402912282e-08
2020-09-16,1994638.41,1821831.75,1994638.41,1821831.753717303,0.0,2.0404206059266276e-07
2020-09-17,1827659.24,1626961.14,1827659.24,1626961.140055554,0.0,3.4145923158155e-09
2020-09-18,2600220.08,2233677.06,2600220.08,2233677.059309584,0.0,3.090939060169382e-08
2020-09-19,1806587.98,1582702.76,1806587.98,1582702.7575271474,0.0,1.5624238815142618e-07
2020-09-20,2334885.81,2132834.58,2334885.81,2132834.58225029,0.0,1.0550701077457422e-07
2020-09-21,3082015.84,2723671.97,3082015.84,2723671.96602265,0.0,1.460289810514574e-07
2020-09-22,2827707.7,2426080.5,2827707.7,2426080.4952099016,0.0,1.9744185761249282e-07
2020-09-23,2254030.17,2095482.45,2254030.17,2095482.4464442662,0.0,1.6968568314792712e-07
2020-09-24,2021614.99,1879290.21,2021614.99,1879290.2144653257,0.0,2.3760703438716874e-07
2020-09-25,2587034.31,2341681.4,2587034.31,2341681.4007152985,0.0,3.0546366305131e-08
2020-09-26,2219447.23,2025784.18,2219447.23,2025784.175625842,0.0,2.1592417955343868e-07
2020-09-27,3907778.93,3495826.9,3907778.93,3495826.8988850205,0.0,3.18945822611998e-08
2020-09-28,4681424.38,4163962.01,4681424.38,4163962.012839807,0.0,6.819964769488878e-08
2020-09-29,3862957.51,3418321.41,3862957.51,3418321.40872628,0.0,3.726156515937008e-08
2020-09-30,3185317.6,2835582.57,3185317.6,2835582.569937113,0.0,2.217767389095482e-09
2020-10-01,2053948.94,1801442.13,2053948.94,1801442.133956045,0.0,2.1960433578274125e-07
2020-10-02,844947.12,672777.16,844947.12,672777.1624356309,0.0,3.6202639309042025e-07
2020-10-03,1819620.17,1400911.62,1819620.1700000002,1400911.6204807863,1.2795562914312477e-14,3.431952393614511e-08
2020-10-04,1305849.84,1031248.84,1305849.84,1031248.8441851292,0.0,4.058311658186981e-07
2020-10-05,1476045.28,1106750.78,1476045.28,1106750.776337634,0.0,3.3091153135390666e-07
2020-10-06,2225510.95,1785750.97,2225510.95,1785750.9710630684,0.0,5.9530607302044964e-08
2020-10-07,2084609.48,1633404.7,2084609.48,1633404.698440603,0.0,9.546911263814578e-08
2020-10-08,1798621.9,1415449.28,1798621.9,1415449.2830553066,0.0,2.1585419275288847e-07
2020-10-09,1682037.65,1404182.57,1682037.65,1404182.5677993994,0.0,1.5671756210018315e-07
2020-10-10,2023437.43,1582185.76,2023437.43,1582185.7637584037,0.0,2.3754503424635873e-07
2020-10-11,1446988.51,1177371.98,1446988.51,1177371.9805475178,0.0,4.650338200912288e-08
2020-10-12,1856496.7,1470316.91,1856496.7,1470316.9088116807,0.0,8.082061549815616e-08
2020-10-13,3071390.97,2435896.58,3071390.97,2435896.5797147444,0.0,1.1710502204553753e-08
2020-10-14,2627129.58,2030216.9,2627129.58,2030216.9024665044,0.0,1.2148970201476073e-07
2020-10-15,1826480.99,1499468.55,1826480.99,1499468.5470371277,0.0,1.9759483358145116e-07
2020-10-16,2213689.11,1814772.4,2213689.11,1814772.3989959832,0.0,5.5324663596737864e-08
2020-10-17,2024181.52,1623856.95,2024181.52,1623856.9460003225,0.0,2.4630725549548567e-07
2020-10-18,2416150.55,2000897.4,2416150.55,2000897.4008608293,0.0,4.302216455271375e-08
2020-10-19,1798941.77,1455468.16,1798941.77,1455468.1567492068,0.0,2.233503402937726e-07
2020-10-20,2361849.87,1800189.76,2361849.87,1800189.7612146942,0.0,6.747589941565832e-08
2020-10-21,2168284.88,1762213.02,2168284.88,1762213.019278901,0.0,4.0920086265647306e-08
2020-10-22,2384359.77,1939167.59,2384359.77,1939167.5888421983,0.0,5.970612530405968e-08
2020-10-23,1313373.58,984874.54,1313373.58,984874.5353415089,0.0,4.730035074193052e-07
2020-10-24,2435210.66,1935814.16,2435210.66,1935814.1581492636,0.0,9.560506197915967e-08
2020-10-25,2045855.5,1595051.09,2045855.5,1595051.0949223249,0.0,3.0859981993119957e-07
2020-10-26,2383306.02,1881515.76,2383306.02,1881515.7620322816,0.0,1.0801299894911453e-07
2020-10-27,3242319.66,2668015.76,3242319.66,2668015.756323293,0.0,1.378067918547274e-07
2020-10-28,4138715.4,3246854.44,4138715.4,3246854.4409271777,0.0,2.8556183858280767e-08
2020-10-29,3361148.04,2777298.73,3361148.04,2777298.731566512,0.0,5.6404160906348955e-08
2020-10-30,2606337.42,2045887.36,2606337.42,2045887.3560738354,0.0,1.919052231420818e-07
2020-10-31,3099623.67,2419274.6,3099623.67,2419274.6011624574,0.0,4.8049827822809914e-08
2020-11-01,2000351.9,1651707.88,2000351.9,1651707.8815689,0.0,9.498654135083159e-08
2020-11-02,1609265.54,1276568.22,1609265.54,1276568.222314729,0.0,1.8132434140919009e-07
2020-11-03,1148970.3,951051.1,1148970.3,951051.0983953757,0.0,1.6872114709814557e-07
2020-11-04,1475675.48,1140886.92,1475675.48,1140886.9236133054,0.0,3.167102232141524e-07
2020-11-05,1340308.97,1063954.02,1340308.97,1063954.0183028816,0.0,1.5951050159825743e-07
2020-11-06,717152.89,537123.9,717152.89,537123.9046297186,0.0,8.619461180984376e-07
2020-11-07,1261006.58,1012158.51,1261006.58,1012158.5072088785,0.0,2.7575932604104554e-07
2020-11-08,1462906.75,1152752.12,1462906.75,1152752.118865934,0.0,9.837901178654644e-08
2020-11-09,1841341.67,1500031.86,1841341.67,1500031.8632743428,0.0,2.1828487987447685e-07
2020-11-10,1423817.05,1131446.53,1423817.05,1131446.5273312363,0.0,2.3587183953920459e-07
2020-11-11,1850484.56,1510899.02,1850484.56,1510899.0164208887,0.0,2.3688620197358593e-07
2020-11-12,1742209.81,1490266.12,1742209.81,1490266.117168744,0.0,1.89983250581372e-07
2020-11-13,1874908.56,1475799.13,1874908.56,1475799.126841212,0.0,2.1403915341188007e-07
2020-11-14,1505407.33,1170919.18,1505407.33,1170919.1796807402,0.0,2.726573382157961e-08
2020-11-15,1822943.34,1452200.16,1822943.34,1452200.1600988612,0.0,6.807690220836705e-09
2020-11-16,1677772.33,1289405.39,1677772.33,1289405.392710061,0.0,2.1017913906882526e-07
2020-11-17,1698265.63,1375791.27,1698265.63,1375791.2650894893,0.0,3.569226552703009e-07
2020-11-18,1708292.62,1460231.18,1708292.6199999999,1460231.1839711848,1.3629435667401618e-14,2.7195589925018305e-07
2020-11-19,1389140.38,1147069.41,1389140.38,1147069.4101454539,0.0,1.2680484584053676e-08
2020-11-20,1761075.99,1653768.63,1761075.99,1653768.632112602,0.0,1.2774472064693078e-07
2020-11-21,1277317.49,1191035.2,1277317.49,1191035.2006567777,0.0,5.5143438247159946e-08
2020-11-22,1402812.95,1422457.39,1402812.95,1422457.3904304064,0.0,3.025795640226226e-08
2020-11-23,1254495.47,1331674.56,1254495.47,1331674.564858458,0.0,3.648382341262506e-07
2020-11-24,1234768.03,1251831.61,1234768.03,1251831.6079886027,0.0,1.6067635389334856e-07
2020-11-25,1016787.85,1011073.66,1016787.85,1011073.6600780342,0.0,7.717946241737622e-09
2020-11-26,1003033.14,1066907.31,1003033.14,1066907.3051346568,0.0,4.5602304635129454e-07
2020-11-27,2064673.72,2076697.24,2064673.72,2076697.23891151,0.0,5.241447767179132e-08
2020-11-28,2102733.52,2118368.35,2102733.52,2118368.3525060304,0.0,1.1830002359085854e-07
2020-11-29,1696662.48,1642786.66,1696662.48,1642786.6563361455,0.0,2.2302679525497158e-07
2020-11-30,1376299.12,1423882.94,1376299.1199999999,1423882.9389616305,1.6917154146975667e-14,7.292520056695901e-08
2020-12-01,1160032.88,1083886.83,1160032.88,1083886.8320948447,0.0,1.9327152346798798e-07
2020-12-02,370653.23,366277.85,370653.23000000004,366277.84622518293,1.5704074914838165e-14,1.030588402615591e-06
2020-12-03,528608.48,509665.44,528608.48,509665.43699474906,0.0,5.896517015491645e-07
2020-12-04,645703.05,632473.93,645703.05,632473.9332529457,0.0,5.143208997607364e-07
2020-12-05,653591.96,700683.81,653591.96,700683.8124899986,0.0,3.553669361087666e-07
2020-12-06,755648.75,731905.7,755648.75,731905.7047823094,0.0,6.534051321689365e-07
2020-12-07,832522.38,856716.78,832522.38,856716.7844747166,0.0,5.223099062300622e-07
2020-12-08,1297656.34,1226584.15,1297656.34,1226584.1477235013,0.0,1.8559660921163402e-07
2020-12-09,1154833.63,1135523.17,1154833.6300000001,1135523.170776531,2.0161401400638952e-14,6.838532187581327e-08
2020-12-10,696601.42,694712.49,696601.42,694712.4859771868,0.0,5.790615869430612e-07
2020-12-11,708701.4,714731.83,708701.4,714731.8272912729,0.0,3.7898508426872384e-07
2020-12-12,1122552.93,1114505.97,1122552.93,1114505.9707743581,0.0,6.947994781775074e-08
2020-12-13,937152.62,894184.44,937152.62,894184.440915363,0.0,1.0236848694559057e-07
2020-12-14,1601200.69,1536265.51,1601200.69,1536265.5082149918,0.0,1.1619138912816324e-07
2020-12-15,1355809.66,1345601.61,1355809.66,1345601.6069700671,0.0,2.2517310799411253e-07
2020-12-16,1368150.26,1378715.06,1368150.26,1378715.0573961947,0.0,1.8885739821525778e-07
2020-12-17,1104685.57,1105268.19,1104685.57,1105268.1883367372,0.0,1.5048498980267936e-07
2020-12-18,1251306.12,1173503.24,1251306.12,1173503.2431830154,0.0,2.712404432192226e-07
2020-12-19,1648432.09,1604918.15,1648432.0899999999,1604918.1494543583,1.4124369761199543e-14,3.399809767253308e-08
2020-12-20,1777867.4,1748875.07,1777867.4000000001,1748875.0698279734,1.3096063500228962e-14,9.836419489530371e-09
2020-12-21,2040125.86,2025685.77,2040125.86,2025685.774761873,0.0,2.3507461603663371e-07
2020-12-22,2050706.5,1957791.36,2050706.5,1957791.3584736357,0.0,7.796358638246407e-08
2020-12-23,1964805.24,2036033.68,1964805.24,2036033.6807431155,0.0,3.6498195532422557e-08
2020-12-24,1223063.47,1196024.1,1223063.47,1196024.1001193204,0.0,9.976416843757926e-09
2020-12-25,1200258.49,1181002.97,1200258.49,1181002.9653406132,0.0,3.945279508794026e-07
2020-12-26,1099988.0,1121806.33,1099988.0,1121806.3306376298,0.0,5.6839558739149176e-08
2020-12-27,1517374.4,1548752.98,1517374.4,1548752.9792551878,0.0,4.809109006735757e-08
2020-12-28,3627797.75,3660309.96,3627797.75,3660309.961796089,0.0,4.9069317418097474e-08
2020-12-29,2940732.69,2915164.04,2940732.69,2915164.0431629284,0.0,1.0849915640589432e-07
2020-12-30,2881135.64,2881761.18,2881135.64,2881761.1800125423,0.0,4.3522416775517284e-10
2020-12-31,2153864.87,2157011.11,2153864.87,2157011.1144626183,0.0,2.0688898448858654e-07
2021-01-01,1553431.51,1547553.58,1553431.51,1547553.5778610609,0.0,1.38214227158343e-07
2021-01-02,378420.41,311258.46,378420.41,311258.4630949779,0.0,9.943433742630363e-07
2021-01-03,677894.56,516308.19,677894.56,516308.1906624822,0.0,1.2831138103602785e-07
2021-01-04,819877.04,631242.67,819877.0399999999,631242.6702681826,1.4199119642005686e-14,4.248486574083731e-08
2021-01-05,1174326.91,961163.6,1174326.91,961163.5963838277,0.0,3.76228587750624e-07
2021-01-06,1114251.05,906466.26,1114251.05,906466.2626375082,0.0,2.9096595485676843e-07
2021-01-07,837846.02,690390.14,837846.02,690390.1360925908,0.0,5.659711860564452e-07
2021-01-08,1023293.14,849565.94,1023293.14,849565.9384560285,0.0,1.8173650853710205e-07
2021-01-09,853729.27,699954.28,853729.27,699954.2842653359,0.0,6.093734942434961e-07
2021-01-10,1180728.66,984866.85,1180728.6600000001,984866.8540238618,1.9719233685228718e-14,4.085691216538227e-07
2021-01-11,1515387.6,1201417.37,1515387.5999999999,1201417.3693676926,1.536442845737088e-14,5.2630127380009486e-08
2021-01-12,1062807.64,869052.09,1062807.6400000001,869052.0872263933,2.1907129276363658e-14,3.191530997939266e-07
2021-01-13,1070756.5,856031.34,1070756.5,856031.3353396193,0.0,5.444170601240279e-07
2021-01-14,764427.24,629061.31,764427.24,629061.3101038379,0.0,1.650678698659003e-08
2021-01-15,977003.78,779003.57,977003.78,779003.573006728,0.0,3.8597101894813866e-07
2021-01-16,1185774.61,916210.38,1185774.6099999999,916210.3785276111,1.9635320379635182e-14,1.6070423256263997e-07
2021-01-17,1224098.2,966990.57,1224098.2,966990.5741602413,0.0,4.302256370801041e-07
2021-01-18,2502006.18,1916159.06,2502006.18,1916159.0569645371,0.0,1.5841393287430116e-07
2021-01-19,2011018.39,1652010.17,2011018.39,1652010.1674752783,0.0,1.5282724736695597e-07
2021-01-20,1595354.2,1216527.62,1595354.2,1216527.6222257083,0.0,1.8295583099286775e-07
2021-01-21,1698207.91,1250048.47,1698207.91,1250048.4737286428,0.0,2.9827986005213754e-07
2021-01-22,1620041.5,1267935.48,1620041.5,1267935.4788988398,0.0,8.684670525481807e-08
2021-01-23,1744298.27,1412867.08,1744298.27,1412867.0782986023,0.0,1.2042164796614712e-07
2021-01-24,1862707.42,1491339.57,1862707.42,1491339.5696140672,0.0,2.587826843290298e-08
2021-01-25,2346216.5,1913189.53,2346216.5,1913189.5299177682,0.0,4.298153629222748e-09
2021-01-26,2993616.58,2282478.29,2993616.58,2282478.2860081084,0.0,1.7489286305518005e-07
2021-01-27,2258351.94,1690062.59,2258351.94,1690062.5896508296,0.0,2.0660212847635458e-08
2021-01-28,2405871.45,1845885.39,2405871.45,1845885.391871899,0.0,1.014092756410505e-07
2021-01-29,2246568.53,1778946.6,2246568.53,1778946.6032706543,0.0,1.8385342430307445e-07
2021-01-30,2167603.39,1754979.72,2167603.39,1754979.7224934737,0.0,1.420799153838101e-07
2021-01-31,1607178.02,1317474.79,1607178.02,1317474.7888939425,0.0,8.3952843522378e-08
2021-02-01,1551374.11,1281321.59,1551374.1099999999,1281321.5875094791,1.5008026893904373e-14,1.9437126185910977e-07
2021-02-02,958876.9,764858.08,958876.9,764858.0776256948,0.0,3.1042427596383444e-07
2021-02-03,1095535.11,933310.92,1095535.11,933310.9249324355,0.0,5.284879193582461e-07
2021-02-04,1345207.17,1009834.12,1345207.17,1009834.1189381356,0.0,1.051523620616844e-07
2021-02-05,1749418.05,1399602.15,1749418.05,1399602.1505955805,0.0,4.2553560927007353e-08
2021-02-06,1240787.91,940727.48,1240787.91,940727.4811360092,0.0,1.2075858910181698e-07
2021-02-07,1814367.53,1394396.68,1814367.53,1394396.6777247433,0.0,1.6317140635146186e-07
2021-02-08,1325809.68,1131072.08,1325809.68,1131072.0840492172,0.0,3.5799814770413023e-07
2021-02-09,1448124.96,1194857.77,1448124.96,1194857.7702508136,0.0,2.0991080071992157e-08
2021-02-10,1851743.73,1575581.32,1851743.73,1575581.3173074936,0.0,1.7088971426555487e-07
2021-02-11,1689417.95,1396084.38,1689417.95,1396084.3778999331,0.0,1.5042548843046248e-07
2021-02-12,1983824.96,1679342.84,1983824.96,1679342.844557397,0.0,2.713797847095839e-07
2021-02-13,1986462.63,1556559.62,1986462.63,1556559.6215077688,0.0,9.686546027030246e-08
2021-02-14,2942830.48,2472928.79,2942830.48,2472928.785985631,0.0,1.623325797558554e-07
2021-02-15,3142099.08,2531323.24,3142099.08,2531323.2448209412,0.0,1.9045141844776784e-07
2021-02-16,1874868.49,1645455.89,1874868.49,1645455.8879550316,0.0,1.242797403106491e-07
2021-02-17,2468895.03,1948858.13,2468895.03,1948858.134839002,0.0,2.4829935439002496e-07
2021-02-18,1729200.62,1374282.0,1729200.62,1374282.0017249365,0.0,1.2551547162222173e-07
2021-02-19,2485137.46,1894234.27,2485137.46,1894234.2671492994,0.0,1.5049356252344643e-07
2021-02-20,2510521.11,1978226.96,2510521.11,1978226.957689984,0.0,1.1677203912260802e-07
2021-02-21,2673937.37,2158355.9,2673937.37,2158355.8991173333,0.0,4.089532027721969e-08
2021-02-22,3295922.4,2680528.93,3295922.4,2680528.934938782,0.0,1.842465370110883e-07
2021-02-23,4952064.84,3886168.63,4952064.84,3886168.6321704015,0.0,5.5849393888376284e-08
2021-02-24,2880648.13,2377495.5,2880648.13,2377495.5014104955,0.0,5.932694677385253e-08
2021-02-25,5675843.97,4598510.35,5675843.97,4598510.348355688,0.0,3.575748117591063e-08
2021-02-26,3813868.44,3118356.14,3813868.44,3118356.1408157493,0.0,2.6159589596972594e-08
2021-02-27,3241854.71,2733660.27,3241854.71,2733660.2733024363,0.0,1.2080639127750138e-07
2021-02-28,2348995.75,1901704.24,2348995.75,1901704.2400552465,0.0,2.905105832202251e-09
2021-03-01,1942260.67,1595206.21,1942260.67,1595206.207635088,0.0,1.482511825436009e-07
2021-03-02,679248.37,536287.19,679248.37,536287.193098392,0.0,5.777486581758634e-07
2021-03-03,1202803.22,982110.07,1202803.22,982110.0743001107,0.0,4.378440738915462e-07
2021-03-04,2188811.67,1718125.54,2188811.67,1718125.5393941773,0.0,3.5260681454644373e-08
2021-03-05,1350969.16,1101818.84,1350969.16,1101818.844531368,0.0,4.112625188684531e-07
2021-03-06,1702498.76,1385168.73,1702498.76,1385168.7295608784,0.0,3.170167007232149e-08
2021-03-07,2475099.15,2022240.35,2475099.15,2022240.3481631451,0.0,9.083267300519965e-08
2021-03-08,2765984.78,2054703.58,2765984.78,2054703.5776545235,0.0,1.141515766646472e-07
2021-03-09,2910840.37,2318282.64,2910840.37,2318282.639488842,0.0,2.2049005108490765e-08
2021-03-10,2793536.43,2183321.72,2793536.43,2183321.7213350874,0.0,6.114935879865191e-08
2021-03-11,4291688.17,3434300.04,4291688.17,3434300.0445560813,0.0,1.3266404229959256e-07
2021-03-12,4134860.06,3361961.81,4134860.06,3361961.811710332,0.0,5.0873034716758684e-08
2021-03-13,2417371.88,1968099.73,2417371.88,1968099.7284974724,0.0,7.634407949977324e-08
2021-03-14,2889680.59,2334076.0,2889680.59,2334076.0014086952,0.0,6.035344364532292e-08
2021-03-15,3654509.31,2866925.36,3654509.31,2866925.364916852,0.0,1.715026281710451e-07
2021-03-16,4008350.11,3320217.27,4008350.11,3320217.2686624886,0.0,4.028385362122469e-08
2021-03-17,4400411.89,3480694.63,4400411.89,3480694.627046888,0.0,8.484259533377799e-08
2021-03-18,5516765.31,4537155.51,5516765.31,4537155.511098575,0.0,2.4212859093744704e-08
2021-03-19,3614457.51,2975958.79,3614457.51,2975958.7922909576,0.0,7.69821684032423e-08
2021-03-20,3232018.55,2766387.35,3232018.5500000003,2766387.3489369624,1.4407754166749424e-14,3.842692758475043e-08
2021-03-21,2822145.24,2475231.8,2822145.2399999998,2475231.796186348,1.6500259473099947e-14,1.5407251377567928e-07
2021-03-22,3923103.49,3698730.81,3923103.4899999998,3698730.810777428,1.1869717138350059e-14,2.1018778558212864e-08
2021-03-23,4222620.69,3768846.71,4222620.69,3768846.7071282947,0.0,7.619586149603813e-08
2021-03-24,4003647.57,3639438.17,4003647.57,3639438.1742509487,0.0,1.168023355376922e-07
2021-03-25,4847687.37,4322456.49,4847687.37,4322456.48779258,0.0,5.106864210519867e-08
2021-03-26,4034615.27,3623284.41,4034615.27,3623284.4055535723,0.0,1.2271815569362346e-07
2021-03-27,3612774.77,3405524.2,3612774.77,3405524.197016115,0.0,8.761897365370242e-08
2021-03-28,3528929.89,3193051.24,3528929.89,3193051.243419647,0.0,1.0709652731033082e-07
2021-03-29,4090090.6,3735223.94,4090090.6,3735223.9413399254,0.0,3.58726939693695e-08
2021-03-30,10795905.35,9875208.04,10795905.35,9875208.04356919,0.0,3.6142948151304104e-08
2021-03-31,9220320.43,8547874.84,9220320.43,8547874.841949373,0.0,2.2805360035775264e-08
2021-04-01,9027075.84,8225391.38,9027075.84,8225391.3795573255,0.0,5.381803285342029e-09
2021-04-02,7866035.23,7228630.89,7866035.23,7228630.891791758,0.0,2.478696851523255e-08
2021-04-03,7594752.42,7064149.71,7594752.42,7064149.707808037,0.0,3.1029391565090985e-08
2021-04-04,1720555.46,1597615.49,1720555.46,1597615.4860341507,0.0,2.4823553067018564e-07
2021-04-05,2665962.66,2489752.36,2665962.66,2489752.360316975,0.0,1.2731192776501308e-08
2021-04-06,2627509.32,2395678.58,2627509.32,2395678.5834219335,0.0,1.4283775038803987e-07
2021-04-07,3504391.02,3200078.0,3504391.02,3200078.0033026133,0.0,1.0320414918833158e-07
2021-04-08,3026850.22,2768519.33,3026850.22,2768519.3314090986,0.0,5.089718864176455e-08
2021-04-09,3110153.27,2714930.73,3110153.27,2714930.7274953304,0.0,9.225537756205543e-08
2021-04-10,2505766.01,2142941.81,2505766.0100000002,2142941.808162597,1.8583590225479165e-14,8.574208778118275e-08
2021-04-11,2755337.37,2528446.54,2755337.37,2528446.5370810446,0.0,1.1544461621527575e-07
2021-04-12,3206411.87,3006280.88,3206411.87,3006280.8796968334,0.0,1.0084435383671373e-08
2021-04-13,3231903.43,2897501.76,3231903.43,2897501.7620956358,0.0,7.232561544216838e-08
2021-04-14,5218947.03,4826353.96,5218947.03,4826353.960625383,0.0,1.2957671858246671e-08
2021-04-15,4270735.63,3783812.65,4270735.63,3783812.6535519823,0.0,9.387310291900603e-08
2021-04-16,3735241.12,3308841.35,3735241.12,3308841.3471141327,0.0,8.721685540711946e-08
2021-04-17,3800876.52,3259298.49,3800876.52,3259298.4932149514,0.0,9.863935901567068e-08
2021-04-18,4448113.81,3495208.68,4448113.81,3495208.6821324807,0.0,6.101153589499871e-08
2021-04-19,3468512.12,2925337.15,3468512.12,2925337.1465620557,0.0,1.175230083220199e-07
2021-04-20,4030055.78,3186833.6,4030055.78,3186833.6001270423,0.0,3.986470396966592e-09
2021-04-21,5244905.44,4141247.89,5244905.4399999995,4141247.89118728,1.775670858644648e-14,2.8669614859549005e-08
2021-04-22,4635126.49,3691630.05,4635126.49,3691630.0536181726,0.0,9.801016858551829e-08
2021-04-23,2503702.41,1966755.8,2503702.41,1966755.7980674936,0.0,9.825858652714221e-08
2021-04-24,3966260.92,3199689.13,3966260.92,3199689.127921264,0.0,6.496680304900123e-08
2021-04-25,4545990.29,3630097.75,4545990.29,3630097.746105486,0.0,1.0728399637657094e-07
2021-04-26,4718077.11,3814996.18,4718077.11,3814996.1797834667,0.0,5.675849193659569e-09
2021-04-27,5303542.87,4355535.28,5303542.87,4355535.284705008,0.0,1.0802364845830639e-07
2021-04-28,5606431.49,4335482.99,5606431.49,4335482.993151911,0.0,7.27003285862044e-08
2021-04-29,9535515.05,7714922.63,9535515.05,7714922.634744545,0.0,6.149829083386234e-08
2021-04-30,6962149.33,5622679.65,6962149.33,5622679.653822527,0.0,6.798407756539699e-08
2021-05-01,6555221.49,5276005.92,6555221.49,5276005.923738324,0.0,7.085519263203665e-08
2021-05-02,5301495.07,4383106.98,5301495.07,4383106.983410929,0.0,7.781988662887898e-08
2021-05-03,3778243.02,3051862.47,3778243.02,3051862.4746751287,0.0,1.5318935709391002e-07
2021-05-04,1930133.97,1605646.92,1930133.97,1605646.919310624,0.0,4.2934464867944253e-08
2021-05-05,2491751.76,1992920.65,2491751.76,1992920.6461901434,0.0,1.9116950209296052e-07
2021-05-06,3090364.98,2462408.5,3090364.98,2462408.4988475293,0.0,4.680257999001269e-08
2021-05-07,3099539.75,2583097.98,3099539.75,2583097.9796386696,0.0,1.3988255356373574e-08
2021-05-08,2448108.31,2024581.03,2448108.31,2024581.0330684585,0.0,1.515601735011144e-07
2021-05-09,3801718.87,3192875.3,3801718.87,3192875.2977074576,0.0,7.180180988244671e-08
2021-05-10,3546216.71,2807669.46,3546216.71,2807669.457156703,0.0,1.012689394946118e-07
2021-05-11,3323078.36,2752138.51,3323078.36,2752138.514458616,0.0,1.6200550974524094e-07
2021-05-12,4782841.68,3847828.01,4782841.68,3847828.012990767,0.0,7.772611852611316e-08
2021-05-13,5666923.8,4709813.19,5666923.8,4709813.1944411835,0.0,9.42963740013569e-08
2021-05-14,5250104.11,4258778.21,5250104.11,4258778.211710942,0.0,4.017448034824621e-08
2021-05-15,3858160.76,3146686.62,3858160.76,3146686.6174241146,0.0,8.186024906681609e-08
2021-05-16,3981359.06,3199505.04,3981359.06,3199505.037876994,0.0,6.635420564462519e-08
2021-05-17,4684806.7,3826508.17,4684806.7,3826508.1687405887,0.0,3.2912806233664874e-08
2021-05-18,3549112.31,2889339.05,3549112.31,2889339.0463656923,0.0,1.257833528918172e-07
2021-05-19,4795038.58,3840346.57,4795038.58,3840346.574705707,0.0,1.2253339617046491e-07
2021-05-20,5057797.75,4088691.43,5057797.75,4088691.428376162,0.0,3.971535236680308e-08
2021-05-21,5434543.62,4271132.76,5434543.62,4271132.7631870955,0.0,7.461944934715567e-08
2021-05-22,4310539.38,3526722.84,4310539.38,3526722.8361660233,0.0,1.0871215993378475e-07
2021-05-23,3846392.54,3086892.89,3846392.54,3086892.8927145377,0.0,8.79375361081582e-08
2021-05-24,3987573.28,3177252.48,3987573.2800000003,3177252.4840078205,1.1677811405831752e-14,1.2614107726336092e-07
2021-05-25,3822459.48,3142554.15,3822459.48,3142554.145684779,0.0,1.3731571660804383e-07
2021-05-26,4915453.17,4056932.97,4915453.17,4056932.966894426,0.0,7.654980524546737e-08
2021-05-27,7320510.07,6048379.93,7320510.07,6048379.93156787,0.0,2.5922154306438595e-08
2021-05-28,6925957.27,5561587.62,6925957.2700000005,5561587.623343296,1.3446842628520555e-14,6.011406212979714e-08
2021-05-29,4630943.52,3787091.31,4630943.52,3787091.307007781,0.0,7.901100293159078e-08
2021-05-30,8887935.6,7274840.31,8887935.6,7274840.307697932,0.0,3.164423212365303e-08
2021-05-31,7996369.9,6466327.4,7996369.899999999,6466327.395848994,1.16468170715249e-14,6.419418585612941e-08
2021-06-01,7479521.04,6141761.22,7479521.04,6141761.219734146,0.0,4.328619592680701e-09
2021-06-02,6960798.21,5572082.02,6960798.21,5572082.015998797,0.0,7.180804192639867e-08
2021-06-03,6367799.03,5139667.32,6367799.03,5139667.316632092,0.0,6.552774896273381e-08
2021-06-04,2524112.16,2097669.41,2524112.16,2097669.410646807,0.0,3.0834543547043525e-08
2021-06-05,2884765.01,2262050.61,2884765.01,2262050.6056131385,0.0,1.939329440085673e-07
2021-06-06,3795966.84,3084551.9,3795966.84,3084551.8993748613,0.0,2.0266756953528885e-08
2021-06-07,3757477.99,3136794.28,3757477.9899999998,3136794.2783506564,1.2392921223944129e-14,5.258054119647908e-08
