customer_id,zip,city,signup_date,gender,age_group,acquisition_channel
117476,60010,Phan Rang-Thap Cham,2021-12-26,Male,55+,paid_search
117484,60013,Nha Trang,2014-04-04,Female,45-54,referral
117489,60014,Phan Rang-Thap Cham,2020-07-30,Female,18-24,paid_search
117531,60025,Da Nang,2017-12-26,Male,45-54,paid_search
117562,60035,Tam Ky,2017-11-06,Male,25-34,paid_search
117577,60041,Dong Hoi,2022-04-10,Male,18-24,organic_search
117595,60045,Phan Thiet,2016-12-23,Female,35-44,email_campaign
117600,60046,Quy Nhon,2016-03-26,Male,35-44,email_campaign
117602,60046,Quy Nhon,2020-05-12,Male,35-44,organic_search
117617,60050,Da Nang,2020-09-10,Male,25-34,email_campaign
117638,60060,Nha Trang,2019-12-31,Female,25-34,paid_search
117641,60060,Nha Trang,2017-05-27,Female,25-34,organic_search
117647,60061,Dong Hoi,2018-02-19,Female,35-44,organic_search
117697,60073,Quy Nhon,2018-05-30,Male,18-24,direct
117758,60091,Quy Nhon,2021-04-11,Female,45-54,social_media
117779,60098,Tuy Hoa,2022-12-22,Female,35-44,referral
117782,60098,Tuy Hoa,2017-09-23,Female,25-34,paid_search
117812,60106,Tam Ky,2013-06-08,Female,25-34,organic_search
117853,60118,Da Nang,2021-04-27,Female,35-44,email_campaign
117866,60120,Quy Nhon,2020-02-06,Female,25-34,organic_search
117892,60130,Tam Ky,2020-07-27,Non-binary,18-24,organic_search
117924,60138,Dong Hoi,2020-07-24,Female,35-44,paid_search
117977,60151,Hoi An,2021-10-18,Female,25-34,social_media
118000,60156,Hue,2016-04-02,Female,25-34,organic_search
118059,60175,Hoi An,2015-10-02,Male,25-34,organic_search
118069,60177,Quang Ngai,2021-06-14,Male,25-34,social_media
118070,60177,Quang Ngai,2017-02-21,Female,18-24,paid_search
118075,60178,Tuy Hoa,2020-06-11,Male,25-34,social_media
118082,60180,Tam Ky,2018-08-02,Female,35-44,organic_search
118093,60185,Tuy Hoa,2022-05-22,Male,35-44,direct
118102,60187,Quy Nhon,2019-07-11,Male,55+,paid_search
118106,60188,Phan Thiet,2021-07-09,Female,25-34,organic_search
118122,60191,Nha Trang,2019-04-19,Female,35-44,organic_search
118185,60304,Kon Tum,2021-04-19,Male,45-54,organic_search
118254,60417,Phan Rang-Thap Cham,2017-07-23,Female,35-44,social_media
118260,60419,Hue,2016-07-15,Female,55+,organic_search
118324,60433,Tam Ky,2019-01-20,Male,45-54,email_campaign
118357,60440,Phan Rang-Thap Cham,2015-12-27,Female,25-34,email_campaign
118362,60441,Phan Thiet,2019-07-07,Male,35-44,referral
118380,60445,Phan Thiet,2017-12-08,Male,25-34,social_media
118384,60446,Hue,2020-05-15,Male,18-24,paid_search
118412,60451,Phan Thiet,2022-03-09,Female,25-34,paid_search
118420,60453,Phan Thiet,2020-03-26,Female,25-34,organic_search
118458,60463,Da Nang,2021-11-13,Male,18-24,direct
118503,60473,Phan Thiet,2021-04-18,Male,35-44,paid_search
118505,60473,Phan Thiet,2022-12-11,Female,25-34,social_media
118588,60504,Tam Ky,2014-07-08,Female,55+,direct
118599,60506,Tam Ky,2022-11-27,Female,35-44,social_media
118601,60506,Tam Ky,2017-10-13,Male,18-24,direct
118656,60521,Phan Thiet,2020-10-07,Female,25-34,social_media
118672,60526,Phan Thiet,2017-11-11,Female,25-34,organic_search
118675,60527,Tam Ky,2018-04-12,Male,35-44,paid_search
118791,60563,Quy Nhon,2020-03-06,Female,45-54,organic_search
118794,60564,Phan Thiet,2021-01-29,Female,35-44,email_campaign
118825,60707,Tuy Hoa,2017-05-27,Female,25-34,organic_search
118884,60914,Hue,2022-11-03,Male,35-44,referral
119016,60970,Phan Thiet,2019-03-18,Male,55+,referral
119118,60617,Da Nang,2017-10-21,Male,55+,social_media
119200,60634,Dong Hoi,2016-10-06,Male,18-24,paid_search
119259,60647,Nha Trang,2017-05-23,Male,25-34,paid_search
119377,60548,Phan Thiet,2017-09-02,Female,25-34,paid_search
119411,61008,Quy Nhon,2020-11-29,Non-binary,25-34,organic_search
119431,61014,Phan Thiet,2021-09-04,Male,55+,social_media
119433,61015,Quang Ngai,2020-10-24,Female,45-54,paid_search
119458,61021,Da Nang,2020-09-05,Male,45-54,email_campaign
119463,61024,Tuy Hoa,2020-12-05,Male,45-54,paid_search
119468,61025,Kon Tum,2022-06-04,Male,45-54,social_media
119489,61032,Nha Trang,2018-11-18,Male,25-34,organic_search
119627,61072,Hoi An,2017-09-03,Female,25-34,paid_search
119852,61254,Hue,2022-04-13,Male,25-34,organic_search
119888,61265,Da Nang,2019-06-23,Female,45-54,organic_search
119892,61265,Da Nang,2021-12-25,Female,45-54,social_media
119913,61275,Nha Trang,2021-09-07,Female,25-34,referral
119949,61283,Phan Thiet,2021-02-17,Male,55+,referral
120700,62642,Nha Trang,2021-06-23,Female,35-44,email_campaign
120871,62703,Phan Rang-Thap Cham,2022-02-26,Male,35-44,social_media
121043,61448,Quy Nhon,2020-07-06,Female,55+,social_media
121090,61462,Da Nang,2016-04-30,Female,35-44,paid_search
121189,61523,Tam Ky,2022-11-27,Female,55+,email_campaign
121307,61554,Quang Ngai,2019-03-22,Male,35-44,paid_search
121343,61568,Tam Ky,2015-12-31,Male,45-54,email_campaign
121393,61607,Hue,2022-12-25,Female,18-24,email_campaign
121403,61611,Hue,2019-11-14,Male,55+,paid_search
121451,61704,Quang Ngai,2020-04-04,Female,35-44,organic_search
121490,61727,Dong Hoi,2016-06-28,Male,25-34,paid_search
121534,61739,Quang Ngai,2022-03-03,Female,25-34,organic_search
121632,61770,Tam Ky,2021-07-13,Male,25-34,paid_search
121683,61830,Nha Trang,2016-10-03,Female,45-54,social_media
121737,62002,Dong Hoi,2021-01-19,Female,45-54,email_campaign
121790,62021,Nha Trang,2022-09-06,Female,18-24,organic_search
121841,62035,Hue,2022-11-22,Male,55+,paid_search
122087,62215,Kon Tum,2021-02-22,Male,45-54,organic_search
122349,62294,Hoi An,2020-09-28,Female,25-34,social_media
122606,75604,Kon Tum,2020-01-21,Female,25-34,direct
122682,75650,Tam Ky,2019-06-24,Male,25-34,referral
122760,75672,Dong Hoi,2022-10-01,Male,35-44,organic_search
122806,75689,Nha Trang,2022-08-02,Male,55+,organic_search
122830,75701,Hue,2019-11-10,Female,25-34,email_campaign
122838,75703,Phan Thiet,2016-06-18,Male,35-44,organic_search
123031,75801,Quang Ngai,2019-09-20,Female,18-24,social_media
123528,77707,Hue,2019-03-03,Male,35-44,direct
123612,79015,Nha Trang,2015-05-02,Female,25-34,paid_search
123724,79070,Tuy Hoa,2018-11-04,Female,55+,email_campaign
123891,79121,Da Nang,2020-02-04,Female,45-54,paid_search
123910,79226,Phan Rang-Thap Cham,2015-05-10,Male,55+,paid_search
123911,79226,Phan Rang-Thap Cham,2015-08-13,Female,45-54,organic_search
123926,79255,Hoi An,2019-07-11,Female,55+,paid_search
124131,75501,Phan Rang-Thap Cham,2014-11-16,Female,35-44,organic_search
124133,75503,Nha Trang,2017-05-16,Male,35-44,referral
124253,75002,Phan Thiet,2016-06-13,Female,25-34,paid_search
124266,75007,Kon Tum,2016-11-08,Female,35-44,paid_search
124284,75013,Phan Rang-Thap Cham,2021-02-21,Male,25-34,organic_search
124306,75019,Quy Nhon,2022-01-17,Female,25-34,organic_search
124352,75028,Kon Tum,2022-07-05,Female,25-34,paid_search
124367,75032,Dong Hoi,2019-09-10,Female,35-44,organic_search
124395,75040,Tuy Hoa,2021-10-31,Female,45-54,organic_search
124425,75047,Tam Ky,2013-05-27,Female,55+,organic_search
124440,75050,Da Nang,2021-09-09,Male,25-34,paid_search
124474,75058,Phan Rang-Thap Cham,2021-04-02,Female,55+,referral
124475,75058,Phan Rang-Thap Cham,2018-03-07,Male,25-34,paid_search
124486,75061,Kon Tum,2021-12-26,Female,25-34,direct
124530,75074,Hue,2014-12-29,Male,25-34,organic_search
124547,75077,Tam Ky,2018-10-26,Female,35-44,referral
124554,75080,Quang Ngai,2015-12-25,Male,35-44,paid_search
124583,75088,Kon Tum,2021-09-15,Male,45-54,paid_search
124593,75090,Phan Rang-Thap Cham,2022-01-20,Female,35-44,referral
124610,75093,Kon Tum,2018-09-25,Male,25-34,paid_search
124738,75150,Hue,2016-03-18,Male,35-44,referral
124742,75150,Hue,2020-08-15,Male,25-34,social_media
124848,75402,Quang Ngai,2013-11-29,Male,45-54,email_campaign
125023,76008,Dong Hoi,2014-08-11,Female,35-44,social_media
125027,76008,Dong Hoi,2022-10-20,Female,35-44,email_campaign
125038,76011,Tam Ky,2021-04-30,Female,45-54,organic_search
125056,76014,Quy Nhon,2020-08-10,Male,25-34,paid_search
125086,76020,Quy Nhon,2019-01-30,Female,55+,organic_search
125103,76028,Quy Nhon,2022-04-19,Male,55+,direct
125105,76028,Quy Nhon,2021-11-22,Female,35-44,social_media
125197,76058,Tuy Hoa,2019-05-24,Female,35-44,social_media
125291,76087,Kon Tum,2021-03-13,Female,25-34,paid_search
125448,76126,Kon Tum,2016-06-16,Male,35-44,organic_search
125535,76179,Phan Rang-Thap Cham,2022-08-20,Female,25-34,direct
125561,76201,Kon Tum,2022-09-10,Male,25-34,referral
125675,76248,Hue,2021-09-26,Female,25-34,organic_search
125676,76248,Hue,2018-03-01,Female,45-54,paid_search
125766,76273,Quang Ngai,2019-08-13,Male,45-54,social_media
125886,76384,Phan Thiet,2019-05-12,Female,45-54,organic_search
126621,79403,Hue,2022-06-02,Male,25-34,organic_search
126675,79423,Hue,2022-05-04,Male,45-54,paid_search
126677,79423,Hue,2020-06-13,Female,35-44,social_media
126678,79424,Quy Nhon,2020-09-25,Female,18-24,referral
126680,79424,Quy Nhon,2022-08-15,Female,45-54,paid_search
126859,79563,Hoi An,2022-08-30,Male,35-44,social_media
126861,79563,Hoi An,2018-02-22,Male,25-34,organic_search
126929,79703,Da Nang,2020-08-04,Female,45-54,organic_search
126940,79705,Hue,2016-11-20,Female,25-34,paid_search
126941,79705,Hue,2016-01-28,Non-binary,35-44,email_campaign
126952,79707,Quy Nhon,2020-07-22,Female,45-54,organic_search
126999,79731,Nha Trang,2018-08-10,Male,45-54,organic_search
127133,79782,Kon Tum,2021-06-28,Female,45-54,organic_search
127244,75214,Tam Ky,2013-02-27,Non-binary,45-54,organic_search
127309,75228,Hue,2021-02-22,Female,18-24,paid_search
127310,75228,Hue,2021-06-04,Male,45-54,paid_search
127409,75252,Tuy Hoa,2020-12-28,Female,18-24,direct
127653,76513,Dong Hoi,2015-05-13,Non-binary,45-54,direct
127796,76559,Tuy Hoa,2014-10-06,Female,25-34,paid_search
128086,76706,Phan Rang-Thap Cham,2016-09-19,Male,35-44,social_media
128259,77338,Quang Ngai,2022-11-05,Female,55+,organic_search
128291,77346,Dong Hoi,2013-07-31,Female,25-34,organic_search
128397,77377,Hue,2019-03-06,Female,25-34,organic_search
128431,77384,Hue,2018-04-12,Female,18-24,social_media
128435,77385,Kon Tum,2022-04-02,Female,25-34,organic_search
128758,77488,Hoi An,2017-04-08,Female,45-54,direct
128762,77488,Hoi An,2019-07-19,Male,35-44,social_media
128818,77504,Quy Nhon,2014-11-28,Male,55+,email_campaign
128825,77505,Nha Trang,2021-06-29,Male,35-44,referral
128832,77506,Phan Rang-Thap Cham,2022-08-16,Female,45-54,social_media
128844,77511,Tuy Hoa,2018-04-15,Male,35-44,paid_search
128857,77515,Phan Rang-Thap Cham,2021-08-07,Male,55+,paid_search
128913,77535,Dong Hoi,2021-02-01,Female,25-34,referral
128998,77568,Phan Thiet,2016-05-19,Male,45-54,paid_search
129290,77901,Phan Thiet,2019-07-03,Female,25-34,organic_search
129332,77957,Hoi An,2020-02-07,Male,45-54,email_campaign
129450,78006,Quy Nhon,2022-11-17,Female,35-44,organic_search
129479,78015,Quy Nhon,2018-01-08,Male,25-34,social_media
129553,78043,Quy Nhon,2020-09-10,Male,35-44,organic_search
129683,78076,Tam Ky,2020-11-03,Male,25-34,organic_search
129708,78109,Quy Nhon,2022-04-28,Male,25-34,email_campaign
129764,78130,Hoi An,2019-11-30,Female,55+,social_media
129766,78130,Hoi An,2022-06-05,Female,45-54,direct
130024,78380,Hue,2017-07-03,Female,55+,paid_search
130121,78410,Kon Tum,2020-11-27,Female,55+,organic_search
130213,78501,Quy Nhon,2015-02-23,Female,18-24,social_media
130217,78501,Quy Nhon,2015-11-27,Male,25-34,referral
130230,78504,Phan Rang-Thap Cham,2019-07-26,Female,18-24,direct
130232,78504,Phan Rang-Thap Cham,2020-09-27,Female,18-24,email_campaign
130355,78559,Dong Hoi,2014-07-29,Male,45-54,email_campaign
130953,78852,Phan Rang-Thap Cham,2022-07-29,Male,55+,organic_search
131051,78945,Phan Thiet,2020-02-16,Male,35-44,paid_search
131298,78744,Tuy Hoa,2016-12-10,Female,18-24,organic_search
131310,78746,Hue,2018-11-14,Male,35-44,organic_search
131323,78749,Tam Ky,2022-09-06,Male,18-24,referral
131565,78233,Da Nang,2017-05-31,Female,55+,social_media
131581,78237,Kon Tum,2021-06-01,Male,35-44,social_media
131596,78240,Nha Trang,2018-06-29,Female,45-54,email_campaign
131760,77005,Dong Hoi,2018-10-25,Male,18-24,social_media
131824,77018,Tam Ky,2022-03-08,Male,25-34,referral
131947,77042,Phan Rang-Thap Cham,2013-09-10,Male,35-44,organic_search
132043,77062,Kon Tum,2021-09-20,Male,35-44,organic_search
132098,77073,Quang Ngai,2021-12-03,Male,18-24,referral
132157,77084,Hue,2021-10-18,Male,35-44,organic_search
132209,77095,Da Nang,2020-08-12,Male,35-44,email_campaign
132211,77095,Da Nang,2022-03-07,Female,18-24,organic_search
132545,93291,Tra Vinh,2015-05-14,Female,25-34,social_media
132863,93720,Vinh Long,2015-06-07,Male,55+,organic_search
132864,93720,Vinh Long,2018-04-04,Female,35-44,organic_search
132875,93722,Soc Trang,2012-04-12,Male,18-24,paid_search
133023,93940,Ho Chi Minh City,2018-05-29,Female,35-44,email_campaign
133058,94002,Pleiku,2021-04-07,Non-binary,55+,paid_search
133186,94061,Tra Vinh,2014-12-26,Male,55+,organic_search
133262,94102,My Tho,2021-04-18,Female,25-34,organic_search
133266,94103,Can Tho,2022-10-04,Female,35-44,organic_search
133289,94109,Rach Gia,2021-03-05,Female,25-34,paid_search
133293,94110,Pleiku,2022-12-28,Male,25-34,email_campaign
133326,94117,Can Tho,2018-05-31,Female,35-44,social_media
133328,94118,Buon Ma Thuot,2021-03-24,Female,35-44,organic_search
133437,94301,Vinh Long,2021-04-08,Female,35-44,organic_search
133446,94303,Long Xuyen,2019-10-13,Female,45-54,social_media
133541,94513,Vung Tau,2016-11-05,Female,18-24,organic_search
133574,94520,Soc Trang,2015-12-04,Male,35-44,social_media
133623,94531,Buon Ma Thuot,2018-07-10,Female,25-34,paid_search
133627,94531,Buon Ma Thuot,2022-02-13,Male,55+,organic_search
133631,94536,Buon Ma Thuot,2016-10-09,Female,25-34,organic_search
133732,94560,Ho Chi Minh City,2016-06-06,Male,25-34,organic_search
133746,94563,Ca Mau,2020-12-29,Male,55+,organic_search
133762,94566,My Tho,2021-05-02,Male,18-24,social_media
133772,94568,Vung Tau,2019-03-19,Male,35-44,organic_search
133824,94583,Soc Trang,2021-09-21,Male,25-34,organic_search
133826,94583,Soc Trang,2014-12-05,Male,25-34,organic_search
133827,94583,Soc Trang,2020-10-08,Male,18-24,social_media
133834,94587,Buon Ma Thuot,2020-08-19,Female,18-24,social_media
133846,94589,Buon Ma Thuot,2021-10-04,Male,45-54,referral
133977,94701,Bac Lieu,2014-04-04,Male,55+,referral
134130,94928,Pleiku,2017-02-20,Male,25-34,paid_search
134192,94947,My Tho,2017-01-04,Male,45-54,referral
134336,95006,Long Xuyen,2018-06-01,Male,18-24,paid_search
134496,95054,Ho Chi Minh City,2021-06-20,Male,35-44,direct
134506,95060,My Tho,2021-10-27,Female,25-34,social_media
134517,95062,Ho Chi Minh City,2021-08-29,Female,35-44,organic_search
134547,95070,Vung Tau,2019-09-13,Male,18-24,email_campaign
134556,95075,Can Tho,2019-03-14,Male,45-54,paid_search
134644,95125,Pleiku,2022-09-01,Male,45-54,paid_search
134660,95128,Long Xuyen,2020-01-06,Female,25-34,email_campaign
134667,95129,Ho Chi Minh City,2019-08-21,Male,45-54,social_media
134686,95133,Bac Lieu,2013-02-20,Male,25-34,organic_search
134727,95148,Bac Lieu,2019-02-07,Female,35-44,paid_search
134836,95219,Bien Hoa,2018-09-11,Female,35-44,paid_search
134938,95258,Ho Chi Minh City,2019-11-21,Male,35-44,paid_search
135040,95322,Buon Ma Thuot,2015-04-18,Female,45-54,paid_search
135267,95379,Tra Vinh,2017-11-29,Female,45-54,social_media
135509,94533,Bien Hoa,2017-06-16,Female,45-54,referral
135522,94535,Buon Ma Thuot,2018-09-30,Female,25-34,direct
135532,94585,Long Xuyen,2022-03-27,Non-binary,35-44,email_campaign
135993,95603,Rach Gia,2016-08-17,Female,18-24,referral
135998,95604,Ho Chi Minh City,2022-12-29,Female,55+,social_media
136004,95605,Buon Ma Thuot,2019-08-14,Male,25-34,social_media
136016,95608,Ben Tre,2020-06-29,Male,25-34,organic_search
136109,95628,Vung Tau,2014-06-16,Female,25-34,paid_search
136144,95635,Bien Hoa,2015-12-19,Female,45-54,social_media
136180,95648,Ho Chi Minh City,2018-05-09,Female,25-34,social_media
136293,95677,Long Xuyen,2020-08-28,Male,25-34,referral
136299,95678,Bac Lieu,2017-06-12,Male,25-34,email_campaign
136411,95709,My Tho,2018-11-16,Female,18-24,paid_search
136452,95728,Ben Tre,2018-11-11,Non-binary,45-54,organic_search
136470,95746,Da Lat,2022-04-23,Male,35-44,social_media
136475,95747,Buon Ma Thuot,2022-07-19,Female,35-44,referral
136493,95762,Da Lat,2019-10-23,Male,45-54,email_campaign
136505,95765,Can Tho,2017-05-01,Male,45-54,organic_search
136508,95776,Bac Lieu,2015-11-07,Male,55+,paid_search
136523,95901,Ho Chi Minh City,2021-06-29,Non-binary,35-44,social_media
136527,95901,Ho Chi Minh City,2018-08-09,Non-binary,25-34,organic_search
136590,95928,Ben Tre,2012-11-30,Male,55+,paid_search
136717,95961,Ca Mau,2017-12-18,Male,25-34,organic_search
136733,95966,Bac Lieu,2022-03-17,Male,45-54,email_campaign
136751,95969,Vung Tau,2020-01-10,Female,18-24,organic_search
136822,95991,Long Xuyen,2016-01-07,Female,35-44,referral
136842,96002,Ben Tre,2015-08-22,Male,35-44,referral
136997,96049,Ben Tre,2017-04-10,Male,35-44,email_campaign
137068,96069,Rach Gia,2019-04-14,Female,45-54,organic_search
137092,96080,Ho Chi Minh City,2016-11-06,Female,45-54,organic_search
137297,96143,My Tho,2021-04-27,Female,35-44,social_media
137408,95816,Can Tho,2014-10-17,Male,45-54,referral
137452,95824,Vung Tau,2018-02-01,Male,35-44,referral
137506,95835,Da Lat,2016-11-07,Female,35-44,paid_search
137517,95838,Can Tho,2022-05-16,Female,25-34,paid_search
137548,92101,Rach Gia,2018-01-06,Female,18-24,social_media
137619,92115,Soc Trang,2016-11-14,Female,35-44,paid_search
137627,92116,Long Xuyen,2016-06-26,Male,25-34,social_media
137631,92117,Vung Tau,2018-09-17,Female,25-34,referral
137632,92117,Vung Tau,2022-12-19,Male,55+,paid_search
137635,92119,Ho Chi Minh City,2022-06-14,Male,35-44,email_campaign
137638,92120,My Tho,2020-08-18,Male,35-44,email_campaign
137683,92130,Rach Gia,2022-02-25,Female,25-34,organic_search
137685,92130,Rach Gia,2017-10-20,Female,25-34,referral
137833,91901,Pleiku,2020-03-24,Female,25-34,organic_search
137834,91901,Pleiku,2020-07-15,Female,35-44,email_campaign
137868,91910,Ben Tre,2022-03-30,Male,25-34,email_campaign
137871,91910,Ben Tre,2018-09-02,Female,35-44,direct
137874,91911,Rach Gia,2022-11-06,Female,45-54,paid_search
138021,92008,Bac Lieu,2016-08-08,Female,18-24,paid_search
138024,92009,Ca Mau,2022-09-16,Non-binary,45-54,organic_search
138064,92021,My Tho,2015-11-18,Male,25-34,direct
138065,92021,My Tho,2020-03-21,Female,45-54,organic_search
138067,92021,My Tho,2021-07-30,Male,55+,paid_search
138098,92028,Rach Gia,2016-06-27,Female,35-44,paid_search
138102,92028,Rach Gia,2018-01-16,Female,25-34,social_media
138103,92029,Bac Lieu,2022-12-29,Female,25-34,email_campaign
138106,92029,Bac Lieu,2012-09-24,Female,45-54,social_media
138153,92054,My Tho,2022-03-25,Male,18-24,referral
138215,92069,Long Xuyen,2022-02-13,Male,25-34,organic_search
138308,92118,Rach Gia,2020-08-25,Male,55+,organic_search
138467,92270,Pleiku,2020-06-06,Male,25-34,organic_search
138470,92274,Vinh Long,2019-02-21,Female,45-54,organic_search
138484,92277,Ho Chi Minh City,2015-11-13,Female,25-34,organic_search
138524,92307,Vung Tau,2018-11-10,Male,45-54,email_campaign
138528,92307,Vung Tau,2021-01-19,Female,35-44,organic_search
138597,92324,Pleiku,2022-12-25,Female,35-44,referral
138598,92324,Pleiku,2019-12-17,Female,35-44,organic_search
138636,92337,Vinh Long,2013-10-29,Male,35-44,paid_search
138668,92345,Tra Vinh,2022-07-14,Female,35-44,email_campaign
138691,92354,Ho Chi Minh City,2022-07-04,Female,45-54,organic_search
138740,92374,Vung Tau,2020-06-20,Male,25-34,organic_search
138846,92407,Bien Hoa,2020-07-21,Non-binary,25-34,email_campaign
138919,92509,Ho Chi Minh City,2021-03-24,Male,25-34,paid_search
139050,92562,Da Lat,2019-12-08,Male,25-34,organic_search
139129,92590,Vung Tau,2017-11-17,Male,35-44,paid_search
139137,92592,Long Xuyen,2020-04-11,Male,25-34,paid_search
139138,92592,Long Xuyen,2015-07-07,Female,55+,organic_search
139182,92881,Pleiku,2019-08-28,Female,25-34,social_media
139186,92881,Pleiku,2012-09-30,Female,25-34,social_media
139343,93306,Rach Gia,2018-11-25,Male,18-24,direct
139354,93308,Bac Lieu,2017-12-18,Female,25-34,organic_search
139360,93309,Bac Lieu,2020-07-30,Female,55+,email_campaign
139371,93312,Pleiku,2022-04-04,Male,45-54,organic_search
139497,93536,Pleiku,2019-01-22,Female,45-54,organic_search
139647,92243,Pleiku,2022-08-01,Male,45-54,social_media
139650,92243,Pleiku,2017-02-22,Male,18-24,social_media
139651,92243,Pleiku,2017-07-14,Female,35-44,social_media
139816,90250,Vung Tau,2018-08-29,Male,18-24,social_media
139891,90277,Vinh Long,2018-10-13,Male,25-34,email_campaign
139895,90278,Soc Trang,2017-12-13,Female,18-24,organic_search
139908,90291,Soc Trang,2017-10-10,Female,25-34,referral
139984,90501,Soc Trang,2022-12-22,Male,45-54,email_campaign
139988,90501,Soc Trang,2018-05-02,Female,35-44,direct
140008,90505,Soc Trang,2021-11-05,Female,35-44,organic_search
140019,90602,Ho Chi Minh City,2020-04-29,Female,25-34,organic_search
140055,90620,Ben Tre,2019-12-24,Male,25-34,social_media
140128,90680,Bien Hoa,2017-01-10,Female,25-34,paid_search
140143,90703,Pleiku,2016-08-10,Male,25-34,social_media
140237,90746,Da Lat,2019-09-20,Male,45-54,paid_search
140470,91205,Soc Trang,2016-01-21,Male,35-44,organic_search
140514,91301,Da Lat,2019-11-24,Female,25-34,organic_search
140566,91321,Can Tho,2018-07-17,Male,25-34,organic_search
140619,91343,Da Lat,2013-12-08,Female,35-44,paid_search
140643,91351,Can Tho,2017-08-13,Female,25-34,organic_search
140647,91352,Pleiku,2015-08-04,Female,45-54,organic_search
140685,91361,Vinh Long,2022-02-08,Male,45-54,referral
140732,91381,Ben Tre,2020-11-07,Male,35-44,social_media
140817,91423,Ca Mau,2022-07-20,Male,25-34,organic_search
140818,91423,Ca Mau,2016-01-28,Male,25-34,paid_search
140845,91505,Ca Mau,2021-09-20,Male,25-34,social_media
140918,91702,Bien Hoa,2019-11-14,Male,45-54,referral
140957,91724,Bac Lieu,2022-11-21,Female,45-54,paid_search
140967,91730,Vung Tau,2020-04-30,Female,35-44,referral
140985,91737,Tra Vinh,2020-12-11,Female,35-44,organic_search
141011,91745,Bien Hoa,2020-02-07,Female,25-34,social_media
141033,91750,Can Tho,2020-02-08,Male,25-34,organic_search
141067,91763,Vung Tau,2015-10-19,Female,55+,email_campaign
141116,91776,Can Tho,2019-12-27,Non-binary,35-44,social_media
141127,91784,My Tho,2014-02-18,Female,18-24,social_media
141144,91790,Ho Chi Minh City,2015-04-14,Female,25-34,paid_search
141186,92602,Vinh Long,2022-05-24,Male,35-44,direct
141220,92610,Vinh Long,2020-03-26,Male,35-44,email_campaign
141296,92630,Ca Mau,2021-09-01,Female,35-44,referral
141297,92630,Ca Mau,2020-12-01,Male,45-54,paid_search
141305,92646,Bac Lieu,2021-01-13,Male,35-44,social_media
141309,92647,Ben Tre,2022-07-06,Female,55+,organic_search
141358,92656,Soc Trang,2021-08-16,Non-binary,55+,paid_search
141374,92660,Vinh Long,2019-07-28,Female,25-34,paid_search
141411,92675,Tra Vinh,2021-07-16,Male,25-34,organic_search
141430,92679,Vung Tau,2016-05-23,Male,35-44,email_campaign
141442,92688,Long Xuyen,2016-02-21,Male,25-34,referral
141457,92692,Bien Hoa,2018-12-14,Female,18-24,social_media
141458,92692,Bien Hoa,2019-11-08,Male,35-44,organic_search
141491,92704,Long Xuyen,2015-07-26,Female,55+,organic_search
141497,92705,Soc Trang,2017-03-02,Male,25-34,social_media
141498,92705,Soc Trang,2016-06-02,Male,35-44,direct
141595,92821,Pleiku,2014-10-23,Female,55+,paid_search
141697,92867,Tra Vinh,2020-10-08,Male,55+,paid_search
141728,92886,Long Xuyen,2022-05-10,Male,35-44,email_campaign
141737,93001,Buon Ma Thuot,2017-12-20,Female,45-54,social_media
141750,93004,Can Tho,2014-11-24,Male,25-34,email_campaign
141774,93012,Rach Gia,2015-05-07,Male,35-44,organic_search
141777,93012,Rach Gia,2017-03-09,Male,45-54,paid_search
141793,93015,Bien Hoa,2013-12-01,Male,55+,organic_search
141855,93041,Da Lat,2018-09-18,Male,45-54,organic_search
141857,93041,Da Lat,2021-12-29,Female,35-44,email_campaign
141890,93063,Can Tho,2013-09-05,Female,35-44,paid_search
141896,93065,Tra Vinh,2021-02-21,Male,45-54,email_campaign
141940,93108,Tra Vinh,2017-01-17,Female,45-54,social_media
142075,93422,Vinh Long,2020-10-09,Male,35-44,email_campaign
142117,93433,Can Tho,2018-11-10,Male,25-34,paid_search
142134,93436,Soc Trang,2017-08-31,Female,35-44,social_media
142236,93460,Vinh Long,2020-10-31,Male,45-54,email_campaign
142356,90023,Pleiku,2017-03-27,Male,45-54,paid_search
142387,90029,Tra Vinh,2013-06-14,Female,25-34,paid_search
142565,90077,Da Lat,2022-06-24,Female,25-34,paid_search
142598,90003,Rach Gia,2021-09-20,Female,35-44,referral
142767,85037,Pleiku,2021-07-07,Male,35-44,organic_search
142771,85040,Tra Vinh,2016-02-21,Male,55+,direct
142792,85044,Da Lat,2020-01-13,Male,25-34,social_media
142815,85050,Bac Lieu,2015-05-07,Male,25-34,organic_search
142897,85098,Buon Ma Thuot,2022-05-15,Female,55+,referral
143039,85201,Tra Vinh,2021-05-20,Male,55+,referral
143096,85213,Can Tho,2016-11-12,Male,25-34,paid_search
143098,85213,Can Tho,2015-02-22,Female,45-54,paid_search
143102,85215,Soc Trang,2020-05-16,Male,25-34,referral
143160,85226,Long Xuyen,2018-07-31,Female,25-34,email_campaign
143249,85249,Ho Chi Minh City,2021-04-21,Female,18-24,organic_search
143469,85303,My Tho,2014-08-07,Female,25-34,social_media
143787,85383,My Tho,2019-04-18,Non-binary,35-44,referral
144103,85650,Vung Tau,2014-11-03,Female,35-44,social_media
144324,85747,Ho Chi Minh City,2017-02-08,Male,45-54,social_media
144479,86001,Ca Mau,2022-11-24,Male,35-44,organic_search
144676,86326,Ben Tre,2015-07-29,Male,25-34,social_media
