order_id,order_date,customer_id,zip,order_status,payment_method,device_type,order_source
1681,2012-07-10,141855,93041,delivered,bank_transfer,desktop,email_campaign
1682,2012-07-13,139360,93309,created,credit_card,mobile,organic_search
1684,2012-07-12,133289,94109,delivered,credit_card,desktop,direct
1686,2012-07-11,133574,94520,returned,credit_card,desktop,referral
1689,2012-07-13,133826,94583,cancelled,paypal,mobile,organic_search
1690,2012-07-13,133834,94587,delivered,credit_card,desktop,referral
1691,2012-07-10,133846,94589,cancelled,credit_card,desktop,organic_search
1693,2012-07-10,134547,95070,delivered,apple_pay,mobile,paid_search
1695,2012-07-13,134836,95219,delivered,credit_card,tablet,paid_search
1696,2012-07-14,136180,95648,delivered,credit_card,desktop,organic_search
1697,2012-07-11,136470,95746,delivered,credit_card,mobile,social_media
1699,2012-07-11,136505,95765,delivered,credit_card,mobile,social_media
1700,2012-07-14,136508,95776,delivered,credit_card,mobile,referral
1701,2012-07-14,137452,95824,delivered,credit_card,desktop,email_campaign
1702,2012-07-11,137517,95838,delivered,credit_card,desktop,social_media
1703,2012-07-13,136523,95901,delivered,cod,mobile,organic_search
1704,2012-07-14,147577,97365,delivered,credit_card,mobile,paid_search
1705,2012-07-14,148518,98022,delivered,credit_card,desktop,social_media
1706,2012-07-14,148579,98034,delivered,credit_card,mobile,organic_search
1709,2012-07-13,148847,98121,delivered,paypal,tablet,social_media
1710,2012-07-14,149755,98422,delivered,cod,mobile,organic_search
1711,2012-07-10,149753,98422,delivered,credit_card,mobile,social_media
1712,2012-07-10,149891,98513,delivered,bank_transfer,desktop,organic_search
1713,2012-07-10,150171,98604,delivered,credit_card,tablet,organic_search
1714,2012-07-11,150270,98638,delivered,bank_transfer,desktop,email_campaign
1715,2012-07-12,152945,98837,delivered,cod,mobile,organic_search
1716,2012-07-11,153069,98926,delivered,bank_transfer,mobile,paid_search
1717,2012-07-14,147751,99518,delivered,credit_card,mobile,direct
1718,2012-07-10,147869,99577,delivered,credit_card,mobile,paid_search
1719,2012-07-10,147902,99603,delivered,credit_card,mobile,social_media
1720,2012-07-12,148333,99801,delivered,credit_card,mobile,social_media
1722,2012-07-13,59861,2720,shipped,paypal,mobile,referral
1724,2012-07-15,56921,6415,delivered,credit_card,mobile,social_media
1725,2012-07-12,57070,6470,delivered,credit_card,mobile,organic_search
1726,2012-07-13,57173,6513,delivered,credit_card,desktop,paid_search
1727,2012-07-14,57220,6604,delivered,credit_card,desktop,direct
1728,2012-07-13,57222,6604,delivered,paypal,mobile,organic_search
1729,2012-07-13,57250,6611,delivered,credit_card,desktop,email_campaign
1730,2012-07-15,57535,6877,created,apple_pay,desktop,organic_search
1731,2012-07-12,57534,6877,cancelled,credit_card,mobile,social_media
1732,2012-07-12,41498,7039,cancelled,paypal,tablet,direct
1734,2012-07-15,41073,7843,delivered,credit_card,tablet,paid_search
1735,2012-07-11,42051,8021,delivered,cod,mobile,paid_search
1738,2012-07-12,10712,10466,delivered,credit_card,mobile,email_campaign
1740,2012-07-14,8792,10590,returned,credit_card,mobile,paid_search
1742,2012-07-15,12964,10990,delivered,credit_card,mobile,email_campaign
1743,2012-07-12,12962,10990,shipped,cod,desktop,organic_search
1744,2012-07-14,11148,11003,paid,paypal,desktop,organic_search
1746,2012-07-12,12029,11726,delivered,credit_card,tablet,social_media
1747,2012-07-15,13246,12083,delivered,cod,tablet,paid_search
1748,2012-07-11,14124,12515,delivered,bank_transfer,desktop,social_media
1751,2012-07-11,16824,13760,delivered,apple_pay,mobile,organic_search
1753,2012-07-12,9525,14424,delivered,bank_transfer,desktop,organic_search
1756,2012-07-13,2356,15473,delivered,paypal,mobile,paid_search
1757,2012-07-13,2597,15601,delivered,credit_card,desktop,direct
1758,2012-07-12,3063,15742,delivered,credit_card,desktop,email_campaign
1759,2012-07-11,454,16056,delivered,credit_card,desktop,organic_search
1760,2012-07-13,480,16066,delivered,paypal,desktop,paid_search
1761,2012-07-14,478,16066,delivered,cod,tablet,referral
1762,2012-07-14,660,16226,delivered,credit_card,mobile,paid_search
1763,2012-07-11,1238,16692,delivered,apple_pay,mobile,organic_search
1764,2012-07-11,5326,16947,delivered,credit_card,desktop,paid_search
1765,2012-07-12,5977,17019,delivered,apple_pay,desktop,referral
1766,2012-07-15,6624,17325,delivered,credit_card,tablet,email_campaign
1767,2012-07-13,7014,17980,delivered,credit_card,tablet,social_media
1769,2012-07-12,44086,21144,delivered,credit_card,mobile,referral
1770,2012-07-11,44800,21787,delivered,paypal,mobile,paid_search
1771,2012-07-13,65506,22032,delivered,apple_pay,tablet,direct
1772,2012-07-12,66545,22911,delivered,cod,desktop,referral
1774,2012-07-14,67339,23325,delivered,apple_pay,desktop,social_media
1777,2012-07-15,68705,24571,delivered,paypal,desktop,social_media
1778,2012-07-14,38296,25504,cancelled,bank_transfer,mobile,email_campaign
1780,2012-07-11,50755,27603,delivered,paypal,mobile,direct
1781,2012-07-13,50755,27603,delivered,credit_card,mobile,paid_search
1783,2012-07-14,51973,28510,delivered,apple_pay,mobile,social_media
1784,2012-07-15,51999,28518,delivered,credit_card,tablet,organic_search
1785,2012-07-11,52249,28590,delivered,cod,desktop,paid_search
1787,2012-07-12,62199,29073,delivered,cod,desktop,paid_search
1789,2012-07-11,54840,30518,returned,bank_transfer,desktop,social_media
1790,2012-07-11,61947,31525,shipped,credit_card,tablet,social_media
1791,2012-07-15,21298,32168,delivered,credit_card,desktop,social_media
1792,2012-07-13,21421,32205,delivered,paypal,mobile,referral
1793,2012-07-13,21651,32303,delivered,credit_card,desktop,direct
1794,2012-07-12,22295,32754,delivered,credit_card,mobile,paid_search
1795,2012-07-15,22389,32779,delivered,paypal,mobile,social_media
1796,2012-07-13,22444,32804,delivered,credit_card,tablet,referral
1797,2012-07-12,22522,32821,delivered,credit_card,desktop,email_campaign
1798,2012-07-15,17909,33304,shipped,paypal,desktop,social_media
1799,2012-07-14,18328,33463,delivered,credit_card,mobile,direct
1800,2012-07-13,19212,33811,cancelled,cod,mobile,organic_search
1802,2012-07-11,22851,34476,cancelled,credit_card,mobile,paid_search
1803,2012-07-11,23015,34736,returned,bank_transfer,mobile,email_campaign
1804,2012-07-11,23146,34786,delivered,credit_card,tablet,organic_search
1805,2012-07-14,71832,35801,delivered,credit_card,mobile,organic_search
1806,2012-07-12,52789,36067,delivered,apple_pay,desktop,organic_search
1807,2012-07-12,98102,36575,delivered,credit_card,tablet,email_campaign
1808,2012-07-15,74677,37918,delivered,credit_card,desktop,direct
1809,2012-07-13,75829,38344,delivered,apple_pay,mobile,social_media
1811,2012-07-11,98610,39111,delivered,apple_pay,tablet,social_media
1812,2012-07-14,98845,39211,cancelled,apple_pay,mobile,email_campaign
1813,2012-07-12,99785,39773,cancelled,credit_card,desktop,social_media
1814,2012-07-14,46700,40272,delivered,credit_card,desktop,direct
1815,2012-07-12,77676,42003,delivered,credit_card,mobile,paid_search
1817,2012-07-11,77913,42325,delivered,apple_pay,mobile,direct
1818,2012-07-14,25991,43232,returned,credit_card,desktop,email_campaign
1819,2012-07-14,27766,44056,delivered,apple_pay,mobile,organic_search
1821,2012-07-12,28199,44224,delivered,paypal,desktop,organic_search
1822,2012-07-12,28265,44254,delivered,credit_card,desktop,referral
1823,2012-07-12,28280,44260,delivered,credit_card,mobile,organic_search
1824,2012-07-15,28279,44260,paid,apple_pay,mobile,direct
1825,2012-07-14,24429,45324,delivered,cod,desktop,referral
1826,2012-07-11,26501,45601,delivered,credit_card,mobile,social_media
1827,2012-07-14,26671,45669,cancelled,paypal,tablet,social_media
1829,2012-07-14,35120,46201,delivered,paypal,mobile,social_media
1830,2012-07-15,36121,46996,delivered,cod,desktop,social_media
1831,2012-07-13,36119,46996,delivered,apple_pay,mobile,email_campaign
1832,2012-07-11,36307,47303,delivered,credit_card,desktop,referral
1834,2012-07-12,78121,47513,delivered,credit_card,mobile,email_campaign
1835,2012-07-11,78120,47513,delivered,credit_card,tablet,paid_search
1837,2012-07-14,78458,47725,delivered,paypal,mobile,organic_search
1838,2012-07-14,29596,48038,delivered,credit_card,mobile,organic_search
1839,2012-07-14,33589,48144,delivered,credit_card,desktop,email_campaign
1840,2012-07-12,30050,48170,delivered,credit_card,desktop,paid_search
1841,2012-07-13,31678,48858,returned,apple_pay,mobile,paid_search
1842,2012-07-11,31745,48877,delivered,paypal,tablet,organic_search
1843,2012-07-12,32025,49051,delivered,bank_transfer,mobile,paid_search
1846,2012-07-14,33192,49663,delivered,apple_pay,desktop,email_campaign
1847,2012-07-12,113801,49855,delivered,credit_card,mobile,paid_search
1848,2012-07-12,84486,50032,delivered,apple_pay,desktop,organic_search
1850,2012-07-13,85089,50315,returned,credit_card,desktop,direct
1851,2012-07-14,85170,50801,delivered,credit_card,desktop,social_media
1853,2012-07-15,85299,51534,delivered,credit_card,mobile,organic_search
1854,2012-07-14,85335,51546,delivered,paypal,desktop,organic_search
1856,2012-07-11,112559,52761,delivered,paypal,mobile,organic_search
1858,2012-07-13,115901,53919,delivered,credit_card,mobile,direct
1859,2012-07-11,106100,54017,delivered,cod,mobile,paid_search
1860,2012-07-14,106099,54017,delivered,credit_card,desktop,organic_search
1861,2012-07-14,103018,55105,delivered,credit_card,tablet,email_campaign
1862,2012-07-14,103524,55379,delivered,cod,mobile,social_media
1863,2012-07-15,90406,57501,delivered,cod,desktop,organic_search
1864,2012-07-11,86929,59330,delivered,paypal,mobile,paid_search
1866,2012-07-15,117489,60014,cancelled,apple_pay,mobile,email_campaign
1867,2012-07-14,117577,60041,delivered,cod,desktop,social_media
1868,2012-07-12,117595,60045,delivered,credit_card,mobile,organic_search
1869,2012-07-12,117641,60060,delivered,credit_card,desktop,organic_search
1870,2012-07-14,117697,60073,delivered,credit_card,desktop,organic_search
1871,2012-07-12,117853,60118,delivered,credit_card,desktop,email_campaign
1872,2012-07-14,117892,60130,delivered,cod,mobile,social_media
1873,2012-07-12,118059,60175,shipped,credit_card,tablet,referral
1874,2012-07-11,118069,60177,delivered,credit_card,mobile,paid_search
1875,2012-07-12,118075,60178,delivered,bank_transfer,desktop,referral
1877,2012-07-12,118122,60191,delivered,credit_card,mobile,email_campaign
1878,2012-07-13,118185,60304,cancelled,cod,desktop,paid_search
1879,2012-07-14,118357,60440,delivered,credit_card,mobile,organic_search
1880,2012-07-14,118357,60440,delivered,credit_card,mobile,social_media
1881,2012-07-15,118503,60473,delivered,paypal,desktop,organic_search
1882,2012-07-13,118588,60504,delivered,credit_card,tablet,social_media
1883,2012-07-14,118656,60521,delivered,credit_card,desktop,email_campaign
1884,2012-07-15,118884,60914,cancelled,cod,mobile,organic_search
1885,2012-07-12,119949,61283,delivered,apple_pay,desktop,social_media
1886,2012-07-13,121090,61462,cancelled,cod,tablet,referral
1887,2012-07-15,121737,62002,delivered,credit_card,tablet,paid_search
1888,2012-07-13,46830,62441,paid,credit_card,desktop,social_media
1890,2012-07-15,109567,63010,delivered,credit_card,mobile,social_media
1891,2012-07-12,109626,63025,delivered,credit_card,mobile,paid_search
1892,2012-07-15,109762,63068,delivered,paypal,mobile,email_campaign
1893,2012-07-11,109458,63128,delivered,paypal,desktop,social_media
1894,2012-07-11,109523,63143,delivered,credit_card,tablet,referral
1896,2012-07-11,96590,65560,cancelled,credit_card,desktop,referral
1897,2012-07-11,86195,66508,delivered,credit_card,desktop,paid_search
1899,2012-07-15,94589,66748,delivered,credit_card,tablet,organic_search
1900,2012-07-11,95365,67401,delivered,credit_card,mobile,paid_search
1902,2012-07-14,81343,68123,delivered,credit_card,mobile,organic_search
1903,2012-07-13,100125,70094,delivered,credit_card,desktop,social_media
1904,2012-07-15,80214,72401,delivered,credit_card,mobile,organic_search
1905,2012-07-14,80214,72401,created,credit_card,desktop,paid_search
1907,2012-07-11,80990,72936,delivered,apple_pay,mobile,social_media
1909,2012-07-12,93891,74501,delivered,paypal,mobile,organic_search
1910,2012-07-13,124738,75150,delivered,bank_transfer,mobile,paid_search
1911,2012-07-13,125027,76008,returned,cod,desktop,paid_search
1912,2012-07-12,125675,76248,delivered,bank_transfer,desktop,paid_search
1913,2012-07-15,125886,76384,delivered,credit_card,tablet,social_media
1914,2012-07-11,128086,76706,delivered,cod,mobile,organic_search
1915,2012-07-11,131760,77005,delivered,credit_card,desktop,direct
1917,2012-07-12,132211,77095,delivered,credit_card,tablet,email_campaign
1918,2012-07-12,128259,77338,delivered,credit_card,desktop,social_media
1919,2012-07-14,128291,77346,delivered,paypal,mobile,paid_search
1920,2012-07-12,128832,77506,delivered,credit_card,tablet,organic_search
1921,2012-07-11,128913,77535,delivered,paypal,desktop,organic_search
1923,2012-07-14,129683,78076,delivered,cod,desktop,organic_search
1924,2012-07-11,129708,78109,delivered,apple_pay,desktop,organic_search
1926,2012-07-15,130121,78410,delivered,cod,desktop,paid_search
1927,2012-07-14,130213,78501,delivered,credit_card,mobile,referral
1929,2012-07-12,126621,79403,delivered,credit_card,desktop,email_campaign
1930,2012-07-15,126861,79563,delivered,credit_card,mobile,referral
1931,2012-07-15,126859,79563,delivered,cod,desktop,paid_search
1932,2012-07-11,107261,80126,cancelled,credit_card,desktop,paid_search
1934,2012-07-13,107272,80128,delivered,cod,desktop,organic_search
1935,2012-07-13,109271,80234,delivered,credit_card,mobile,social_media
1936,2012-07-11,107398,80401,delivered,credit_card,mobile,organic_search
1937,2012-07-12,107725,80516,delivered,paypal,mobile,organic_search
1938,2012-07-11,108278,80907,cancelled,cod,desktop,organic_search
1939,2012-07-12,108293,80910,delivered,credit_card,tablet,organic_search
1942,2012-07-15,146373,81301,delivered,credit_card,mobile,paid_search
1945,2012-07-13,87380,82718,delivered,credit_card,mobile,email_campaign
1950,2012-07-13,154097,84088,delivered,cod,desktop,organic_search
1951,2012-07-13,154212,84116,cancelled,credit_card,desktop,referral
1953,2012-07-11,151641,84765,delivered,credit_card,mobile,paid_search
1955,2012-07-14,143469,85303,delivered,credit_card,mobile,social_media
1957,2012-07-15,151778,89012,delivered,cod,mobile,organic_search
1958,2012-07-14,151779,89012,delivered,credit_card,desktop,social_media
1964,2012-07-15,139816,90250,shipped,credit_card,mobile,referral
1965,2012-07-13,140008,90505,delivered,credit_card,desktop,organic_search
1966,2012-07-15,140237,90746,delivered,credit_card,tablet,paid_search
1967,2012-07-11,140514,91301,delivered,credit_card,desktop,paid_search
1968,2012-07-11,140845,91505,delivered,apple_pay,tablet,paid_search
1969,2012-07-13,141067,91763,delivered,bank_transfer,desktop,social_media
1970,2012-07-12,137833,91901,delivered,cod,mobile,direct
1971,2012-07-13,137871,91910,delivered,cod,tablet,paid_search
1972,2012-07-12,137868,91910,delivered,credit_card,tablet,email_campaign
1973,2012-07-15,138021,92008,delivered,credit_card,desktop,paid_search
1974,2012-07-11,138067,92021,paid,credit_card,mobile,organic_search
1975,2012-07-12,138065,92021,delivered,paypal,tablet,email_campaign
1976,2012-07-11,137619,92115,delivered,apple_pay,mobile,paid_search
1977,2012-07-13,137627,92116,delivered,credit_card,desktop,organic_search
1978,2012-07-14,137632,92117,cancelled,cod,mobile,social_media
1979,2012-07-11,137631,92117,delivered,credit_card,desktop,organic_search
1980,2012-07-11,138308,92118,delivered,credit_card,desktop,email_campaign
1981,2012-07-13,137638,92120,delivered,cod,desktop,direct
1983,2012-07-12,137683,92130,delivered,credit_card,desktop,social_media
1984,2012-07-14,137683,92130,delivered,credit_card,mobile,email_campaign
1985,2012-07-12,138740,92374,delivered,cod,desktop,referral
1991,2012-07-13,141309,92647,delivered,credit_card,mobile,direct
1992,2012-07-14,141595,92821,delivered,credit_card,desktop,paid_search
1993,2012-07-11,141697,92867,delivered,paypal,mobile,organic_search
1995,2012-07-12,141737,93001,delivered,credit_card,desktop,organic_search
1997,2012-07-14,139371,93312,delivered,cod,mobile,paid_search
1999,2012-07-15,142134,93436,delivered,cod,mobile,paid_search
2000,2012-07-15,132863,93720,shipped,cod,desktop,social_media
2001,2012-07-15,133326,94117,delivered,paypal,desktop,social_media
2002,2012-07-13,133541,94513,delivered,credit_card,mobile,social_media
2004,2012-07-15,133623,94531,delivered,paypal,desktop,referral
2005,2012-07-11,133627,94531,paid,paypal,mobile,organic_search
2006,2012-07-14,135267,95379,delivered,paypal,desktop,social_media
2007,2012-07-15,136411,95709,delivered,credit_card,mobile,referral
2009,2012-07-15,146731,97016,delivered,cod,tablet,organic_search
2010,2012-07-13,146837,97045,delivered,credit_card,desktop,social_media
2012,2012-07-13,147342,97267,delivered,credit_card,desktop,paid_search
2013,2012-07-14,147417,97304,delivered,credit_card,desktop,paid_search
2014,2012-07-12,147419,97304,delivered,cod,desktop,email_campaign
2015,2012-07-15,150574,97420,delivered,credit_card,desktop,paid_search
2017,2012-07-13,148754,98092,cancelled,credit_card,mobile,organic_search
2018,2012-07-12,148819,98112,delivered,paypal,mobile,direct
2019,2012-07-11,148934,98166,delivered,credit_card,desktop,referral
2020,2012-07-15,149008,98208,delivered,apple_pay,mobile,social_media
2022,2012-07-13,149129,98245,delivered,cod,mobile,paid_search
2023,2012-07-13,149237,98277,delivered,cod,desktop,direct
2024,2012-07-13,149638,98387,delivered,cod,mobile,email_campaign
2025,2012-07-15,150237,98625,shipped,credit_card,mobile,social_media
2026,2012-07-12,150240,98625,created,apple_pay,desktop,organic_search
2027,2012-07-11,150259,98632,delivered,credit_card,desktop,social_media
2028,2012-07-15,150259,98632,delivered,apple_pay,desktop,referral
2029,2012-07-13,150388,98684,delivered,credit_card,tablet,paid_search
2031,2012-07-11,153725,99336,delivered,credit_card,mobile,social_media
2032,2012-07-14,147714,99508,cancelled,credit_card,tablet,paid_search
2033,2012-07-15,147765,99520,cancelled,apple_pay,desktop,paid_search
2034,2012-07-15,147780,99523,paid,credit_card,desktop,paid_search
2035,2012-07-11,148030,99654,delivered,apple_pay,tablet,social_media
2036,2012-07-13,58586,1118,delivered,credit_card,desktop,social_media
2041,2012-07-14,57130,6484,delivered,credit_card,tablet,social_media
2042,2012-07-14,57228,6606,delivered,credit_card,mobile,direct
2043,2012-07-13,40359,7052,delivered,credit_card,mobile,email_campaign
2045,2012-07-14,41766,7722,delivered,bank_transfer,mobile,social_media
2046,2012-07-13,41765,7722,delivered,credit_card,tablet,email_campaign
2048,2012-07-12,42537,8234,delivered,credit_card,desktop,referral
2049,2012-07-16,12622,10019,delivered,credit_card,desktop,referral
2050,2012-07-13,12634,10022,cancelled,cod,mobile,paid_search
2051,2012-07-15,10648,10453,cancelled,credit_card,tablet,paid_search
2052,2012-07-15,10737,10471,delivered,paypal,mobile,direct
2053,2012-07-14,10741,10472,delivered,credit_card,mobile,organic_search
2055,2012-07-12,12481,11967,delivered,credit_card,desktop,email_campaign
2056,2012-07-16,12517,11976,delivered,credit_card,desktop,organic_search
2057,2012-07-14,15984,13346,returned,paypal,desktop,direct
2059,2012-07-15,8993,14037,delivered,credit_card,desktop,organic_search
2062,2012-07-12,9899,14564,delivered,paypal,mobile,referral
2063,2012-07-13,9999,14611,delivered,apple_pay,mobile,email_campaign
2064,2012-07-14,10046,14622,delivered,cod,desktop,email_campaign
2065,2012-07-13,1588,15052,delivered,credit_card,desktop,social_media
2066,2012-07-12,852,16341,delivered,credit_card,mobile,referral
2068,2012-07-16,1276,16830,delivered,credit_card,mobile,paid_search
2069,2012-07-15,7421,18071,delivered,paypal,desktop,referral
2070,2012-07-12,4286,19382,delivered,apple_pay,mobile,paid_search
2072,2012-07-12,48192,19720,delivered,credit_card,mobile,organic_search
2073,2012-07-14,65343,20152,cancelled,credit_card,desktop,direct
2074,2012-07-15,64460,20745,returned,cod,desktop,organic_search
2075,2012-07-13,64461,20745,returned,credit_card,mobile,email_campaign
2076,2012-07-14,64459,20745,delivered,credit_card,desktop,email_campaign
2078,2012-07-16,44091,21146,delivered,credit_card,mobile,organic_search
2080,2012-07-15,65779,22309,cancelled,cod,mobile,organic_search
2081,2012-07-14,66173,22642,delivered,credit_card,tablet,paid_search
2083,2012-07-14,66518,22903,cancelled,credit_card,desktop,social_media
2084,2012-07-15,67035,23139,delivered,credit_card,desktop,paid_search
2087,2012-07-16,39489,26201,delivered,credit_card,tablet,referral
2088,2012-07-13,39663,26301,paid,credit_card,desktop,organic_search
2089,2012-07-13,39664,26301,delivered,paypal,mobile,social_media
2092,2012-07-14,49891,27127,delivered,credit_card,mobile,social_media
2097,2012-07-16,62092,29040,delivered,credit_card,mobile,referral
2098,2012-07-14,63765,29728,delivered,apple_pay,desktop,direct
2099,2012-07-16,53984,30060,paid,credit_card,mobile,organic_search
2101,2012-07-13,54293,30139,delivered,credit_card,mobile,social_media
2102,2012-07-14,54296,30139,delivered,credit_card,mobile,direct
2104,2012-07-12,54429,30180,delivered,credit_card,desktop,paid_search
2105,2012-07-15,54463,30189,delivered,apple_pay,desktop,social_media
2106,2012-07-13,54465,30189,delivered,cod,desktop,paid_search
2107,2012-07-12,54489,30213,delivered,credit_card,mobile,paid_search
2108,2012-07-13,54561,30236,delivered,bank_transfer,mobile,social_media
2110,2012-07-13,61685,30907,delivered,cod,desktop,paid_search
2111,2012-07-14,21174,32127,delivered,cod,mobile,direct
2112,2012-07-15,21610,32258,delivered,apple_pay,desktop,email_campaign
2114,2012-07-16,22589,32837,delivered,credit_card,mobile,email_campaign
2115,2012-07-15,17884,33160,cancelled,credit_card,tablet,paid_search
2116,2012-07-13,20414,34974,delivered,credit_card,mobile,paid_search
2118,2012-07-13,72951,37069,paid,credit_card,tablet,paid_search
2119,2012-07-15,72949,37069,delivered,credit_card,mobile,referral
2121,2012-07-13,73321,37204,delivered,credit_card,mobile,paid_search
2122,2012-07-13,74332,37803,delivered,credit_card,mobile,referral
2123,2012-07-16,75222,38024,delivered,credit_card,mobile,paid_search
2125,2012-07-13,45887,40353,delivered,paypal,mobile,organic_search
2127,2012-07-12,46040,40475,delivered,credit_card,tablet,organic_search
2128,2012-07-16,46350,41075,delivered,credit_card,mobile,social_media
2129,2012-07-15,25719,43123,shipped,apple_pay,desktop,paid_search
2130,2012-07-15,25962,43224,delivered,credit_card,mobile,social_media
2132,2012-07-16,24030,45036,delivered,credit_card,tablet,social_media
2133,2012-07-16,24432,45324,returned,credit_card,desktop,social_media
2134,2012-07-15,24599,45371,delivered,bank_transfer,tablet,referral
2135,2012-07-14,26588,45645,delivered,bank_transfer,mobile,organic_search
2136,2012-07-13,35252,46240,delivered,paypal,mobile,paid_search
2137,2012-07-12,113497,46303,delivered,credit_card,tablet,email_campaign
2138,2012-07-16,113500,46311,returned,paypal,mobile,organic_search
2141,2012-07-15,34176,47022,delivered,credit_card,mobile,organic_search
2142,2012-07-12,78448,47720,delivered,credit_card,tablet,paid_search
2143,2012-07-13,36917,47909,delivered,credit_card,tablet,organic_search
2144,2012-07-14,29685,48064,delivered,credit_card,desktop,organic_search
2145,2012-07-14,29788,48091,cancelled,credit_card,desktop,paid_search
2146,2012-07-15,29882,48116,delivered,apple_pay,tablet,organic_search
2147,2012-07-12,30754,48438,delivered,paypal,desktop,organic_search
2149,2012-07-15,30857,48463,delivered,credit_card,mobile,organic_search
2150,2012-07-13,31965,49026,cancelled,paypal,mobile,paid_search
2151,2012-07-15,31965,49026,delivered,cod,mobile,organic_search
2153,2012-07-15,32701,49417,delivered,cod,mobile,email_campaign
2154,2012-07-14,32755,49431,delivered,apple_pay,mobile,organic_search
2155,2012-07-15,32755,49431,delivered,credit_card,mobile,email_campaign
2157,2012-07-16,112058,52233,delivered,cod,desktop,email_campaign
2160,2012-07-12,111131,52632,delivered,credit_card,tablet,paid_search
2162,2012-07-16,114243,53402,delivered,paypal,mobile,referral
2163,2012-07-14,114265,53406,paid,apple_pay,mobile,email_campaign
2164,2012-07-13,116396,54311,delivered,credit_card,mobile,paid_search
2165,2012-07-14,103521,55378,delivered,credit_card,mobile,email_campaign
2166,2012-07-12,103531,55381,paid,credit_card,desktop,email_campaign
2167,2012-07-16,91075,58103,cancelled,cod,desktop,email_campaign
2168,2012-07-14,156349,59047,delivered,credit_card,tablet,organic_search
2169,2012-07-15,156952,59635,cancelled,credit_card,mobile,paid_search
2170,2012-07-12,157395,59860,returned,cod,tablet,paid_search
2172,2012-07-16,117476,60010,delivered,apple_pay,mobile,organic_search
2173,2012-07-14,117484,60013,delivered,apple_pay,mobile,organic_search
2174,2012-07-14,117638,60060,returned,credit_card,desktop,organic_search
2175,2012-07-15,117782,60098,delivered,credit_card,desktop,organic_search
2176,2012-07-13,117779,60098,delivered,cod,desktop,organic_search
2177,2012-07-16,117812,60106,delivered,credit_card,desktop,organic_search
2178,2012-07-13,118000,60156,delivered,credit_card,desktop,paid_search
2179,2012-07-15,118093,60185,delivered,credit_card,mobile,email_campaign
2180,2012-07-15,118254,60417,returned,credit_card,desktop,organic_search
2182,2012-07-14,118420,60453,returned,credit_card,desktop,referral
2183,2012-07-13,119118,60617,delivered,paypal,desktop,referral
2184,2012-07-14,119259,60647,delivered,cod,mobile,organic_search
2185,2012-07-14,119016,60970,delivered,paypal,desktop,referral
2186,2012-07-12,119433,61015,delivered,credit_card,tablet,referral
2188,2012-07-14,121307,61554,delivered,cod,desktop,paid_search
2189,2012-07-12,121393,61607,delivered,credit_card,mobile,email_campaign
2190,2012-07-13,120871,62703,delivered,apple_pay,mobile,email_campaign
2191,2012-07-15,109631,63026,returned,credit_card,mobile,organic_search
2192,2012-07-12,109470,63130,shipped,apple_pay,mobile,email_campaign
2193,2012-07-14,109973,63366,delivered,credit_card,desktop,organic_search
2194,2012-07-13,83251,64080,cancelled,cod,mobile,email_campaign
2195,2012-07-12,83555,64490,delivered,credit_card,desktop,paid_search
2196,2012-07-13,83836,64701,delivered,paypal,desktop,organic_search
2197,2012-07-15,94696,66901,delivered,credit_card,desktop,social_media
2198,2012-07-12,95172,67213,delivered,paypal,mobile,paid_search
2199,2012-07-12,81276,68104,delivered,credit_card,tablet,organic_search
2200,2012-07-15,100185,70124,delivered,credit_card,mobile,paid_search
2201,2012-07-12,102252,71334,created,credit_card,desktop,organic_search
2202,2012-07-13,102564,71459,delivered,paypal,mobile,email_campaign
2203,2012-07-15,97546,72727,cancelled,credit_card,tablet,organic_search
2204,2012-07-16,113078,73573,returned,apple_pay,desktop,referral
2205,2012-07-12,124742,75150,delivered,credit_card,tablet,paid_search
2206,2012-07-12,122806,75689,delivered,apple_pay,mobile,referral
2207,2012-07-12,122830,75701,delivered,bank_transfer,mobile,social_media
2208,2012-07-14,125676,76248,delivered,credit_card,mobile,social_media
2209,2012-07-14,128397,77377,delivered,credit_card,desktop,social_media
2210,2012-07-13,128844,77511,delivered,cod,mobile,paid_search
2213,2012-07-15,130024,78380,returned,paypal,tablet,organic_search
2214,2012-07-16,131051,78945,delivered,credit_card,desktop,paid_search
2215,2012-07-12,123910,79226,delivered,credit_card,mobile,social_media
2216,2012-07-12,123911,79226,shipped,apple_pay,desktop,referral
2217,2012-07-16,107051,80013,delivered,credit_card,tablet,email_campaign
2220,2012-07-14,107274,80129,delivered,credit_card,desktop,paid_search
2221,2012-07-12,109169,80211,delivered,bank_transfer,mobile,direct
2223,2012-07-15,107728,80517,delivered,credit_card,desktop,paid_search
2224,2012-07-12,107804,80538,delivered,credit_card,mobile,referral
2226,2012-07-16,107804,80538,delivered,credit_card,mobile,referral
2227,2012-07-14,107936,80634,delivered,apple_pay,desktop,organic_search
2230,2012-07-12,108911,81504,delivered,paypal,desktop,paid_search
2231,2012-07-12,109014,81625,delivered,paypal,desktop,paid_search
2232,2012-07-12,106734,82001,shipped,cod,desktop,paid_search
2233,2012-07-16,106903,82901,delivered,credit_card,desktop,email_campaign
2234,2012-07-12,155256,83340,delivered,credit_card,desktop,social_media
2235,2012-07-14,155497,83467,delivered,credit_card,mobile,paid_search
2236,2012-07-16,142771,85040,delivered,paypal,desktop,paid_search
