Date,gross_revenue,net_revenue,COGS
2017-01-26,3398297.86,3144099.48,2689465.29
2017-01-27,3893498.97,3553729.79,3118864.85
2017-01-28,5454445.79,4832003.07,4466542.85
2017-01-29,6530902.38,5646660.29,5313138.23
2017-01-30,5647441.37,5236541.22,4545794.61
2017-01-31,5786663.6,5165233.83,4731579.01
2017-02-01,3754242.39,3598736.29,3007642.45
2017-02-02,2084558.98,1927264.02,1704689.79
2017-02-03,2527455.7,2423582.26,2118774.82
2017-02-04,2511052.37,2386004.36,2067059.03
2017-02-05,2436308.96,2249971.71,2039899.33
2017-02-06,2567404.94,2201072.75,2085607.67
2017-02-07,2738634.88,2607076.93,2219123.05
2017-02-08,1933130.03,1744071.97,1586818.66
2017-02-09,2516914.69,2053064.12,2076822.36
2017-02-10,2588464.94,1982208.41,2130151.17
2017-02-11,3014037.02,2419547.09,2552520.25
2017-02-12,3603536.48,3249141.64,2886850.52
2017-02-13,4440040.43,3712438.73,3602625.97
2017-02-14,3875527.43,3502736.08,3254271.21
2017-02-15,2042667.61,1763921.6300000001,1725509.05
2017-02-16,3533527.8,3149299.43,2858753.36
2017-02-17,3023518.61,2629735.75,2507056.83
2017-02-18,3277433.63,3117633.2800000003,2800726.99
2017-02-19,4520643.56,3947517.15,3744775.49
2017-02-20,5623470.83,4927749.62,4661358.55
2017-02-21,5243661.46,4862990.66,4397106.06
2017-02-22,4461426.24,3892763.75,3673004.77
2017-02-23,5005082.74,4364402.51,4050645.07
2017-02-24,5197080.94,4509711.78,4291124.12
2017-02-25,7193655.77,6401008.04,5984598.22
2017-02-26,6951383.99,6061861.66,5568547.06
2017-02-27,7418488.93,6672856.92,6084966.92
2017-02-28,5900508.14,4955462.28,4852701.48
2017-03-01,4138759.12,3676836.58,3461752.84
2017-03-02,1084768.59,1026143.76,894235.96
2017-03-03,1291387.67,1243859.22,1088338.93
2017-03-04,1414852.54,1297041.36,1091358.11
2017-03-05,2359240.19,1955454.0,1784452.73
2017-03-06,3890607.23,3768044.53,3160109.06
2017-03-07,3220221.21,3019039.71,2644266.94
2017-03-08,4553707.12,4179944.15,3607122.81
2017-03-09,4967983.41,4575017.47,4034647.4
2017-03-10,6057343.95,5548255.96,4929376.63
2017-03-11,4368486.87,3989436.11,3465509.34
2017-03-12,3116003.75,2842146.16,2481856.51
2017-03-13,4924647.72,4331632.12,4152542.23
2017-03-14,5669415.23,5346347.94,4519981.15
2017-03-15,7298281.44,6351833.26,5862653.36
2017-03-16,7437742.79,6908475.45,6020449.52
2017-03-17,7834618.24,7069364.12,6274517.1
2017-03-18,5974783.9,5319970.95,4875618.15
2017-03-19,5122059.27,4586308.42,4468071.53
2017-03-20,5574811.65,4779013.05,4750949.98
2017-03-21,6395400.59,5205464.19,5699224.23
2017-03-22,6704488.72,5255464.35,5884865.16
2017-03-23,8227253.04,6536536.09,7586583.97
2017-03-24,8043513.7,6340832.37,7275137.93
2017-03-25,5949599.34,4685860.26,5438511.57
2017-03-26,5631526.96,4527343.21,5140078.21
2017-03-27,6690279.11,5343512.22,5981854.17
2017-03-28,7528150.84,6131191.51,6808020.58
2017-03-29,8839810.76,7297949.02,8216778.38
2017-03-30,17516038.82,13777286.05,16224964.49
2017-03-31,16556662.03,13366663.41,15209810.1
2017-04-01,15808755.61,12824644.78,14645912.76
2017-04-02,14750037.65,11701902.96,13407725.54
2017-04-03,11986923.68,9794178.62,10898039.76
2017-04-04,3822590.98,3025940.44,3438348.87
2017-04-05,4629254.97,3700101.72,4199168.99
2017-04-06,3991728.43,3181210.87,3603945.57
2017-04-07,3428956.51,2768448.5100000002,3033332.62
2017-04-08,3512061.04,2787703.97,3104040.68
2017-04-09,5195329.1,4168163.9,4683867.18
2017-04-10,4956146.85,3825741.54,4458418.44
2017-04-11,6400896.15,5168628.48,5775011.4
2017-04-12,6346191.53,5304252.32,5932271.71
2017-04-13,6080699.31,4721162.2700000005,5675033.32
2017-04-14,5046450.29,3869710.99,4501125.15
2017-04-15,5118767.2,4282835.51,4382670.97
2017-04-16,5550880.17,4881999.17,4613246.21
2017-04-17,6659045.31,5436652.36,5533903.49
2017-04-18,8056843.67,7398410.0,6512827.94
2017-04-19,8628781.58,7824067.71,6869166.87
2017-04-20,7240460.1,6631592.2,5704449.86
2017-04-21,5516371.41,4910261.24,4399591.55
2017-04-22,5307716.56,4922459.67,4273571.86
2017-04-23,7933547.43,7238818.69,6292750.65
2017-04-24,7075130.23,6345298.89,5783275.04
2017-04-25,8289377.68,7817801.22,6751931.23
2017-04-26,11677117.94,10820226.92,9490915.85
2017-04-27,10910842.34,10236145.64,8767860.5
2017-04-28,8873238.46,8108836.19,7052027.5
2017-04-29,13969061.08,12395411.88,11193381.32
2017-04-30,12763691.95,11404202.82,10213945.04
2017-05-01,10437173.89,9530849.78,8248934.13
2017-05-02,10668293.77,9608469.94,8545428.77
2017-05-03,11066087.91,10257462.25,8850240.81
2017-05-04,5096072.55,4246408.37,4205229.55
2017-05-05,5663567.39,5051343.8,4486107.35
2017-05-06,3743378.15,3394685.56,2996412.53
2017-05-07,4893557.72,4606280.43,3947883.38
2017-05-08,5867384.27,5159540.05,4768855.8
2017-05-09,6383091.75,5550543.5,5203605.53
2017-05-10,7501996.22,6815537.87,6032076.17
2017-05-11,10239562.28,9248735.42,8268973.88
2017-05-12,8320439.9,7565223.17,6726540.41
2017-05-13,7357524.23,6323042.78,5896933.82
2017-05-14,6662133.39,6380692.25,5287890.68
2017-05-15,7541584.53,7065388.53,6196974.67
2017-05-16,6978902.38,6446626.13,5556954.23
2017-05-17,7526190.32,6807934.65,5942140.35
2017-05-18,10554187.11,9575156.11,8417567.55
2017-05-19,8723026.23,7986630.7700000005,6978931.62
2017-05-20,6210104.92,5562161.54,4916762.05
2017-05-21,7924193.43,7380960.2,6410830.66
2017-05-22,7701304.95,6886473.78,6167091.35
2017-05-23,8875094.41,8310104.66,7259320.81
2017-05-24,9809118.2,8912638.11,7989958.15
2017-05-25,12997641.6,11855154.64,10345551.33
2017-05-26,10924584.92,9764770.91,8936147.49
2017-05-27,6842735.97,6282029.3,5377732.71
2017-05-28,6133951.19,5803525.0200000005,4817050.8
2017-05-29,7513494.18,6744920.2700000005,5975112.76
2017-05-30,15437626.24,14204441.56,12468271.46
2017-05-31,17314841.86,16218818.7,13846685.08
2017-06-01,17639270.88,15987431.959999999,14102311.81
2017-06-02,17528852.88,15809345.36,14154253.77
2017-06-03,15308256.14,13854126.97,12312510.57
2017-06-04,4982217.86,4405311.38,4015671.63
2017-06-05,6879970.92,6123226.53,5535512.4
2017-06-06,5342823.74,4801952.82,4216558.08
2017-06-07,7640608.49,7031218.56,6119021.16
2017-06-08,7229728.05,6536893.93,5870597.71
2017-06-09,6070420.59,5652453.24,4805414.43
2017-06-10,6331260.25,5661430.06,5062026.02
2017-06-11,6522568.24,5682391.0,5237226.84
2017-06-12,6628740.01,6295410.28,5335810.64
2017-06-13,9097973.24,8533235.64,7325847.9
2017-06-14,10026676.46,9298499.35,8103723.85
2017-06-15,7940593.56,7227760.57,6369139.96
2017-06-16,7143718.68,6425034.84,5840484.65
2017-06-17,7455304.37,6592068.34,6136710.77
2017-06-18,7827068.5,6967209.51,6257008.19
2017-06-19,7342525.83,6647455.19,5820728.91
2017-06-20,8225238.75,7100419.64,6368214.24
2017-06-21,10655514.59,9790921.14,8609715.32
2017-06-22,9198620.13,8265260.18,7431185.52
2017-06-23,6526283.84,6055842.55,5230359.86
2017-06-24,7602436.11,6615632.22,6685562.91
2017-06-25,7066545.51,5571475.17,6587328.34
2017-06-26,7983541.46,6114651.65,7671373.55
2017-06-27,9250037.34,6935246.64,9101777.72
2017-06-28,11067229.74,8214753.28,10779722.88
2017-06-29,14575854.67,10993569.71,14163551.21
2017-06-30,10343460.86,7736947.57,10016805.64
2017-07-01,9399552.7,6932109.59,9077728.29
2017-07-02,8465410.55,6190948.64,8425628.54
2017-07-03,7335280.55,5254639.38,7353625.52
2017-07-04,1548331.57,1187508.15,1505172.52
2017-07-05,2498941.43,1892650.14,2468637.84
2017-07-06,3806545.74,2797061.65,3785638.98
2017-07-07,3910669.38,2867245.65,3735165.73
2017-07-08,2775904.89,2125196.56,2709365.34
2017-07-09,4305575.04,3124942.06,4091213.73
2017-07-10,4406742.02,3368288.72,4296558.78
2017-07-11,4944810.32,3834280.93,4863855.67
2017-07-12,4751983.65,3457260.08,4543652.2
2017-07-13,6163660.52,4374276.04,5965250.9
2017-07-14,4470547.96,3372038.16,4429144.59
2017-07-15,4914470.82,3656999.8,4964833.31
2017-07-16,5679726.46,4297259.1,5555676.19
2017-07-17,5903451.12,4359498.37,5721733.07
2017-07-18,5722567.0,4065638.41,5454385.63
2017-07-19,5823778.88,4605997.38,5343161.22
2017-07-20,7767875.77,6140779.82,6983084.24
2017-07-21,7742137.96,6330111.16,6801188.17
2017-07-22,5031209.52,4450390.8,4280297.37
2017-07-23,5822844.6,5206547.97,4618045.67
2017-07-24,5657508.49,5276926.3,4478937.41
2017-07-25,7277905.64,6295393.8,5735726.58
2017-07-26,8323356.74,7690880.7,6749350.5
2017-07-27,10162217.48,9062344.51,8082143.68
2017-07-28,8483149.48,7782215.41,6878556.14
2017-07-29,7623158.15,6911940.97,6127361.47
2017-07-30,8808543.18,7982099.96,8256517.97
2017-07-31,9466549.72,8318294.2700000005,11128407.08
2017-08-01,7103485.92,6382196.46,8893176.14
2017-08-02,6242432.38,5725801.18,8556480.36
2017-08-03,6560878.74,5964638.93,8998020.07
2017-08-04,5472043.99,4992843.79,7638550.59
2017-08-05,1626028.13,1480516.54,2192300.16
2017-08-06,2056024.63,1932765.67,2936220.92
2017-08-07,2070918.21,1771193.92,2673620.96
2017-08-08,2631383.27,2380973.27,3603508.2
2017-08-09,2635632.31,2348391.12,3591835.02
2017-08-10,3124252.01,2684178.6,4079777.28
2017-08-11,3164344.57,2804860.38,4365179.69
2017-08-12,2404905.33,2252922.28,3325606.06
2017-08-13,2375693.54,2213419.03,3146463.17
2017-08-14,3038574.28,2764504.14,4128458.45
2017-08-15,2570726.93,2316879.55,3709393.15
2017-08-16,3226436.89,2885293.13,4462853.41
2017-08-17,4035498.92,3644574.44,5750566.25
2017-08-18,3226338.29,2816689.03,4356894.77
2017-08-19,2594209.32,2383033.46,3620782.22
2017-08-20,2793076.6,2466848.5,3941814.02
2017-08-21,2634922.72,2460966.29,3676913.21
2017-08-22,3146373.54,2827258.32,4106696.92
2017-08-23,3476965.73,3073020.33,4769850.97
2017-08-24,4910360.99,4448643.58,6796852.79
2017-08-25,3349335.96,2982334.22,4548124.98
2017-08-26,2646726.51,2453931.02,3741666.75
2017-08-27,2383553.18,2167567.82,3067888.41
2017-08-28,3635080.01,3210878.91,5161278.75
2017-08-29,7306573.99,6327875.85,9554867.54
2017-08-30,6946636.36,6131994.29,9396255.8
2017-08-31,7907948.51,7134832.92,10017576.0
2017-09-01,5962206.68,5347573.07,7605277.51
2017-09-02,6245530.26,5428673.89,7453975.27
2017-09-03,2366258.16,1950924.78,2028274.79
2017-09-04,3110959.61,2620532.27,2696832.33
2017-09-05,4156708.13,3431179.21,3697301.2
2017-09-06,3962558.61,2985365.85,3470517.33
2017-09-07,3177169.11,2815797.9,2911789.0
2017-09-08,2758623.23,2278869.56,2466116.27
2017-09-09,3407389.12,2621028.04,3057748.67
2017-09-10,2833078.04,2247877.66,2447241.71
2017-09-11,4351501.62,3657461.23,3874079.03
2017-09-12,5272757.92,4320906.39,4657582.93
2017-09-13,4375381.18,3460764.47,3897483.92
2017-09-14,2944995.39,2422853.7600000002,2598454.0
2017-09-15,4050240.35,3587667.35,3493814.51
2017-09-16,3998480.39,3377051.42,3572766.48
2017-09-17,3646297.83,2944480.23,3324722.05
2017-09-18,4708998.08,3872141.49,4108242.1
2017-09-19,5863767.93,4708495.09,5193156.23
2017-09-20,4348094.84,3514089.76,3813888.37
2017-09-21,3941062.22,3170997.95,3437534.89
2017-09-22,4296469.47,3292851.97,3871217.73
2017-09-23,4068464.64,3265102.23,3622953.87
2017-09-24,3893369.27,3129723.6,3496467.09
2017-09-25,5274815.56,4240586.52,4684517.64
2017-09-26,5803004.55,4692390.65,5062124.41
2017-09-27,7446035.82,5775595.24,6568633.22
2017-09-28,7777371.32,6329501.55,7033425.19
2017-09-29,5297992.65,4440342.15,4816175.26
2017-09-30,5604370.48,4846507.2,4849617.32
2017-10-01,4057941.88,3399033.7,3476480.87
2017-10-02,2879522.46,2446671.23,2342981.57
2017-10-03,2733645.95,2317535.0,2251158.64
2017-10-04,3991921.57,3659257.32,3166198.46
2017-10-05,3219806.7,2949249.08,2540926.63
2017-10-06,2919860.88,2635650.33,2393697.54
2017-10-07,3614512.4,3225941.57,2790501.3
2017-10-08,3915909.65,3701144.76,3064193.34
2017-10-09,3295589.64,3142158.04,2601027.16
2017-10-10,3865996.54,3613985.2600000002,3056078.01
2017-10-11,5115944.9,4781416.05,4157714.79
2017-10-12,4480692.67,4097910.5,3480805.66
2017-10-13,3073492.71,2910862.64,2485145.78
2017-10-14,3790006.69,3173428.33,2996354.65
2017-10-15,3744243.63,3480374.65,2920145.88
2017-10-16,4113305.99,3901629.01,3202804.6
2017-10-17,4345077.6,3924014.86,3330124.96
2017-10-18,6078621.94,5699922.52,4769081.72
2017-10-19,3916465.28,3623333.9,3063562.45
2017-10-20,3454637.53,3172517.43,2776840.51
2017-10-21,3395571.6,3058918.03,2700303.7
2017-10-22,3560322.33,3224186.18,2849008.19
2017-10-23,3915143.5,3721746.76,3019168.91
2017-10-24,3172297.01,2829706.86,2492929.42
2017-10-25,6656072.71,5895091.0,5320570.98
2017-10-26,5244501.34,4748203.8,4208554.22
2017-10-27,3452345.34,3069605.92,2711681.12
2017-10-28,3658997.27,3491808.7,2958790.37
2017-10-29,7644126.36,6993670.13,6130363.53
2017-10-30,7135440.35,6269719.46,5691818.99
2017-10-31,7280919.6,6856681.16,5711548.55
2017-11-01,7083914.55,6539505.55,5591633.48
2017-11-02,5199936.08,4773548.24,4288675.49
2017-11-03,1577128.76,1203710.1,1289906.6
2017-11-04,1931786.56,1711289.42,1566251.33
2017-11-05,2523519.9,2232602.2399999998,2073018.57
2017-11-06,3018330.58,2784598.69,2360833.81
2017-11-07,4095990.43,3584886.67,3338509.96
2017-11-08,4277782.67,4043626.79,3348300.89
2017-11-09,2792998.33,2446962.85,2205753.88
2017-11-10,3541249.75,3259992.66,2843011.6
2017-11-11,2921904.65,2667665.72,2403613.27
2017-11-12,3084484.33,2813207.53,2422146.93
2017-11-13,3746234.93,3239982.88,2946152.31
2017-11-14,4154076.39,3963692.34,3314644.14
2017-11-15,3854132.18,3559697.92,3119546.66
2017-11-16,3066706.38,2813091.61,2516030.25
2017-11-17,2781968.82,2520125.05,2191402.04
2017-11-18,2774765.8,2319334.82,2218818.06
2017-11-19,3132539.58,2540174.49,2911417.5
2017-11-20,2995966.89,2454632.48,2760945.71
2017-11-21,2297213.47,1638959.91,2128140.16
2017-11-22,2248567.69,1587314.99,2263677.12
2017-11-23,1749357.29,1320708.31,1656734.06
2017-11-24,1620958.87,1252242.25,1618303.7
2017-11-25,2674533.14,1853757.15,2727514.77
2017-11-26,2940959.43,2098775.35,2955583.74
2017-11-27,3888410.38,2928880.28,3813390.96
2017-11-28,5847881.51,4292936.88,5752351.51
2017-11-29,4871438.96,3482169.9,4803864.88
2017-11-30,4264134.96,3166568.6999999997,4156136.15
2017-12-01,2565213.32,1868442.93,2510402.2
2017-12-02,2798541.49,1998515.54,2818052.3
2017-12-03,1410398.63,954490.37,1318304.86
2017-12-04,1209471.35,811691.77,1144863.17
2017-12-05,1723297.16,1282627.84,1680632.44
2017-12-06,1875094.15,1422177.76,1865514.43
2017-12-07,2133387.42,1519548.99,2193351.43
2017-12-08,1553493.17,1152618.01,1488945.36
2017-12-09,1605808.62,1197211.88,1631952.74
2017-12-10,1836022.63,1320962.37,1769756.1
2017-12-11,2040261.84,1507407.5999999999,2142116.71
2017-12-12,2636835.06,1979168.5799999998,2612267.82
2017-12-13,2887343.12,2111352.72,2845278.71
2017-12-14,2544808.4,1892376.18,2511218.15
2017-12-15,2615767.25,1863663.6400000001,2602096.36
2017-12-16,1895310.17,1246954.42,1824600.76
2017-12-17,2997880.85,1938698.04,2962168.44
2017-12-18,2575839.99,1828785.91,2572642.87
2017-12-19,2830509.48,1973201.54,2835294.19
2017-12-20,3950305.28,2843370.89,3962113.72
2017-12-21,2446276.92,1638893.26,2392977.63
2017-12-22,2423079.28,1729004.11,2383321.92
2017-12-23,2343205.29,1743893.39,2302420.5
2017-12-24,1582944.12,1174416.41,1537881.36
2017-12-25,1888197.46,1324344.59,1829750.85
2017-12-26,2701416.56,1947078.96,2654070.12
2017-12-27,4103218.35,3006454.16,4112542.69
2017-12-28,3545279.44,2638850.53,3453711.8
2017-12-29,6520226.98,4898934.8,6483039.79
2017-12-30,5342810.18,4037405.81,5371586.26
2017-12-31,5157535.61,3708914.59,5013423.96
2018-01-01,4076479.77,3280394.43,3905605.37
2018-01-02,3624718.09,2874092.61,3245091.67
2018-01-03,1228388.32,1125922.24,997328.86
2018-01-04,1209588.0,1127209.04,943742.57
2018-01-05,1515574.79,1446182.68,1226621.86
2018-01-06,1836672.15,1606582.08,1424469.16
2018-01-07,1476050.73,1306673.27,1224918.4
2018-01-08,2536686.97,2257677.27,2085102.3
2018-01-09,2729162.63,2410842.05,2140605.04
2018-01-10,2434343.96,2270063.8,1884221.76
2018-01-11,2183840.91,2049555.4,1845305.97
2018-01-12,2862550.24,2709741.92,2341061.28
2018-01-13,2753366.32,2632239.61,2271479.73
2018-01-14,2226116.52,1917071.33,1762940.79
2018-01-15,3128561.64,2902791.03,2520530.26
2018-01-16,3770286.85,3268663.61,3022848.85
2018-01-17,3240996.79,2760476.45,2645347.64
2018-01-18,2110305.53,1921827.04,1667911.37
2018-01-19,2086549.59,1889744.09,1700643.75
2018-01-20,2418121.84,2109397.33,2008335.01
2018-01-21,2484308.01,2300083.28,1971853.24
2018-01-22,3315490.36,3110605.69,2730843.03
2018-01-23,4611238.46,4478773.28,3755442.15
2018-01-24,3270861.1,2960011.45,2653232.42
2018-01-25,2275701.54,2166748.4,1820602.61
2018-01-26,2897617.42,2648840.18,2400983.47
2018-01-27,3617772.88,3281772.41,2965865.28
2018-01-28,3128272.36,2856989.82,2453931.52
2018-01-29,5197360.04,4867265.65,4086899.16
2018-01-30,5706924.49,5054674.75,4618954.53
2018-01-31,5009601.43,4574442.92,4199624.93
2018-02-01,3670728.79,3315994.54,3012405.31
2018-02-02,4258063.02,3968008.81,3505527.95
2018-02-03,1981564.16,1652674.45,1568068.11
2018-02-04,2874335.62,2660854.5,2202119.84
2018-02-05,3130745.66,2879103.01,2498095.83
2018-02-06,3339473.15,3124807.6,2568216.59
2018-02-07,2805812.6,2550122.27,2202832.26
2018-02-08,2150875.76,1751941.62,1718669.78
2018-02-09,2144621.01,1869678.29,1686060.42
2018-02-10,2584198.15,2196279.35,2095864.1
2018-02-11,2962791.58,2744638.84,2320546.01
2018-02-12,3622566.63,3211987.84,2796978.04
2018-02-13,4418784.14,3986486.17,3538184.9
2018-02-14,4218153.95,4114088.93,3395697.77
2018-02-15,3128927.36,2714015.75,2501462.4
2018-02-16,3463265.1,3118939.47,2649618.11
2018-02-17,4206774.3,3515398.05,3318989.93
2018-02-18,3926304.19,3544525.66,3167573.08
2018-02-19,4186201.52,3750972.94,3338454.11
2018-02-20,5091061.73,4555843.83,4033905.61
2018-02-21,3907743.08,3618025.0,3150049.7
2018-02-22,3063440.84,2733763.35,2341066.15
2018-02-23,3544367.16,3401996.46,2804587.84
2018-02-24,3364498.21,3017199.96,2679591.94
2018-02-25,4015454.83,3494469.26,3238625.9
2018-02-26,7426597.23,6854485.36,5998758.22
2018-02-27,8416365.51,7867348.05,6844455.72
2018-02-28,8409092.75,7296355.1,6627677.09
2018-03-01,6963830.59,6177521.83,5570058.79
2018-03-02,5613671.87,5272002.19,4371797.12
2018-03-03,1177076.3,1026389.78,967531.27
2018-03-04,2218712.31,1922062.86,1781519.01
2018-03-05,2742871.53,2499690.3,2230053.99
2018-03-06,3203122.41,3068276.91,2519131.06
2018-03-07,4507553.37,3917995.73,3470623.71
2018-03-08,3419972.83,2858530.97,2864363.46
2018-03-09,3250890.44,2709137.15,2689334.35
2018-03-10,3479853.91,3235260.14,2832299.24
2018-03-11,4342360.28,3792432.82,3337146.36
2018-03-12,3648185.26,3216004.78,2790754.99
2018-03-13,5344808.38,5050393.9799999995,4343953.93
2018-03-14,6867137.98,6339749.7,5489756.33
2018-03-15,6357153.0,5671950.9399999995,4930724.06
2018-03-16,4667689.08,4225542.05,3716263.52
2018-03-17,6875294.96,6404031.6,5458868.53
2018-03-18,5615859.9,4685699.59,4613908.21
2018-03-19,5314373.17,4247367.88,4472182.88
2018-03-20,6054738.37,5162265.2700000005,5116787.38
2018-03-21,6826815.9,5524043.24,5913005.8
2018-03-22,5512035.33,4565129.06,4925778.06
2018-03-23,4008326.65,3230794.39,3711085.6
2018-03-24,5227586.74,4341872.34,4619965.13
2018-03-25,4970364.06,3672249.2,4473153.96
2018-03-26,6133670.91,5102786.41,5616024.38
2018-03-27,6350306.2,5155096.59,5743746.71
2018-03-28,8582287.61,6989500.65,7811323.78
2018-03-29,7363015.35,5664519.5,6638405.71
2018-03-30,12176690.89,9885433.53,10927925.46
2018-03-31,11278748.95,8857767.88,10156610.77
2018-04-01,9326921.27,7418697.64,8552479.35
2018-04-02,9532990.22,7486347.55,8745489.29
2018-04-03,9176055.6,7328900.93,8274855.19
2018-04-04,3771895.32,3028798.54,3451444.47
2018-04-05,2915055.94,2373747.85,2584733.26
2018-04-06,3716970.57,3003817.58,3290630.48
2018-04-07,4650087.25,3625366.4,4137264.98
2018-04-08,4317415.31,3482605.81,3833384.91
2018-04-09,4916546.48,3942947.26,4479387.83
2018-04-10,7060893.97,5818900.27,6323343.96
2018-04-11,5719121.32,4658212.9,5144349.61
2018-04-12,4925768.26,3942134.07,4274900.55
2018-04-13,4955951.73,3965056.67,4445276.84
2018-04-14,5934960.89,5042703.04,5111153.97
2018-04-15,5904150.09,5103320.09,4782715.57
2018-04-16,7603253.45,6498424.7299999995,6190718.89
2018-04-17,9179593.09,8071494.56,7283796.97
2018-04-18,9507550.23,8496541.55,7504171.54
2018-04-19,6670677.39,6094397.58,5141784.57
2018-04-20,7753365.66,7140611.34,6032943.55
2018-04-21,6793803.83,6111113.19,5216087.55
2018-04-22,7058897.65,6692448.77,5480418.64
2018-04-23,8991635.45,7707788.28,7095225.16
2018-04-24,10052878.22,9136447.17,8047009.91
2018-04-25,9547875.66,8548570.95,7562805.33
2018-04-26,7281885.08,6478017.12,5826147.75
2018-04-27,7916179.31,7555746.75,6291028.22
2018-04-28,10502784.65,9654569.67,8150501.12
2018-04-29,12074392.53,10869310.38,9758209.64
2018-04-30,12464011.32,11255881.78,10080235.11
2018-05-01,13778926.53,12922783.45,10888681.41
2018-05-02,12779953.62,11363990.94,10186293.15
2018-05-03,9480205.54,8792812.19,7740627.05
2018-05-04,3081716.09,2825367.25,2431808.71
2018-05-05,4882374.55,4600693.61,3844333.13
2018-05-06,4852630.6,4396085.32,3859217.33
2018-05-07,5630735.57,4922276.64,4477313.26
2018-05-08,5961711.29,5437872.21,4782188.47
2018-05-09,8207932.76,7485852.53,6468074.72
2018-05-10,7249267.2,6681402.21,5767724.99
2018-05-11,5934039.42,5139303.81,4706572.43
2018-05-12,5782619.05,5465637.87,4599452.28
2018-05-13,5902938.45,5202611.91,4640987.62
2018-05-14,7023913.46,6152383.43,5532477.08
2018-05-15,8789772.31,8296501.27,6971865.67
2018-05-16,9398231.32,8549765.87,7399830.54
2018-05-17,9816742.13,9061432.95,7698242.57
2018-05-18,7337944.43,6507846.53,5819237.35
2018-05-19,6925640.35,6284533.47,5627670.43
2018-05-20,8653992.04,7923936.57,6799995.97
2018-05-21,6241809.14,5485542.2,4958178.74
2018-05-22,7847121.97,6848510.51,6132458.54
2018-05-23,11779004.94,10803029.58,9369180.79
2018-05-24,9030397.74,7861947.72,7160269.86
2018-05-25,6498399.18,5627963.42,5141245.68
2018-05-26,5600677.63,5069980.36,4596266.34
2018-05-27,6413198.63,5917078.15,5135755.4
2018-05-28,7438573.25,6643383.6899999995,5854231.41
2018-05-29,10262818.32,8968569.61,7905889.83
2018-05-30,20905271.35,19381886.26,16535857.67
2018-05-31,19289944.12,17763587.31,15561846.1
2018-06-01,19245165.78,17447471.61,15287542.6
2018-06-02,17529108.34,15978309.04,13707707.44
2018-06-03,13779702.07,12483175.75,10827445.24
2018-06-04,4373078.45,4013873.06,3458754.81
2018-06-05,5537841.59,5254555.09,4323885.63
2018-06-06,6238754.07,5522697.26,4903699.53
2018-06-07,4523493.87,4100869.91,3579003.08
2018-06-08,5863271.23,5117322.86,4570207.33
2018-06-09,7018402.9,6206186.25,5469599.5
2018-06-10,6333777.67,5876866.72,5115963.75
2018-06-11,7812992.68,7115878.83,6338472.32
2018-06-12,8959000.0,8063831.08,7232971.98
2018-06-13,9047626.88,8303866.41,7216006.11
2018-06-14,6994969.99,6085404.07,5361729.98
2018-06-15,7278400.85,6578436.3100000005,5850026.61
2018-06-16,9653316.6,8682303.79,7581593.64
2018-06-17,8270248.42,7775805.59,6473926.23
2018-06-18,9578590.6,8598304.36,7481623.41
2018-06-19,10591854.27,9590883.06,8526409.74
2018-06-20,10442554.6,9791501.75,8340504.64
2018-06-21,7960357.2,6798798.0,6345143.3
2018-06-22,7890035.7,6841714.9799999995,6262366.78
2018-06-23,7919846.87,6691930.82,6623002.69
2018-06-24,7114017.67,5862357.15,6244799.31
2018-06-25,8744485.32,6623041.58,8162955.36
2018-06-26,10888893.34,8651470.84,10123784.8
2018-06-27,11081146.52,8259706.75,10874461.91
2018-06-28,8513932.2,6360652.01,8332592.17
2018-06-29,12484085.14,9361044.95,11945221.58
2018-06-30,10005221.27,7432997.42,9784802.48
2018-07-01,8830377.17,6694923.05,8529895.83
2018-07-02,8070014.23,5903929.42,7743177.14
2018-07-03,9033060.75,6741228.28,8644208.55
2018-07-04,2096565.2,1599264.35,2027736.06
2018-07-05,2944993.36,2209708.2,2822619.07
2018-07-06,2036989.14,1425786.78,2040145.8
2018-07-07,3253556.07,2331405.25,3156576.31
2018-07-08,2752144.2,1950038.1,2725199.41
2018-07-09,4430764.61,3361484.55,4215804.43
2018-07-10,5201122.72,3900861.53,4881351.11
2018-07-11,6502831.07,4941360.82,6236313.66
2018-07-12,6228668.47,4813348.98,6094439.16
2018-07-13,4250921.4,3207434.32,4213700.8
2018-07-14,4868504.46,3694718.16,4786402.77
2018-07-15,5393026.83,3935555.15,5249791.03
2018-07-16,4994805.9,3786336.69,4716050.05
2018-07-17,5712604.18,4131589.6,5386803.9
2018-07-18,7639039.23,5405897.89,7484190.04
2018-07-19,6252432.84,4579555.94,5912775.72
2018-07-20,5761282.54,4644369.7,5222554.73
2018-07-21,4939690.9,4020908.83,4320031.79
2018-07-22,5641320.53,4934226.36,4834937.23
2018-07-23,6121614.15,5565260.38,4864263.18
2018-07-24,6821739.77,6446562.21,5344675.82
2018-07-25,7944998.65,7331609.45,6241710.94
2018-07-26,6463508.32,5860697.11,5212368.25
2018-07-27,5162979.4,4651261.86,4110689.88
2018-07-28,6313222.5,5931673.9799999995,5068784.77
2018-07-29,6597216.94,6075182.27,5284529.74
2018-07-30,7314460.76,6670275.14,5725898.93
2018-07-31,12496367.04,10973997.43,9909115.53
2018-08-01,13786351.91,12679396.9,10884999.4
2018-08-02,10106943.25,9358473.55,7999614.76
2018-08-03,9026931.62,8449275.47,7058116.81
2018-08-04,6859151.1,6312510.05,5490125.8
